Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,time_data_used,loss_ode
0,0.999,0.001,0.0,0.000987,0.999228835105896,0.001575480680912733,-0.0008043050765991211,0.00037286654696799815,0.5928390622138977,0.6000000000000001,0.0,0.0,0.0,0.0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001433,0.998395562171936,0.0019083223305642605,-0.0003038644790649414,0.00028539926279336214,0.5928390622138977,0.6000000000000001,0.0,0.0,0.0,0.0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.00224,0.9972953200340271,0.0024468237534165382,0.00025784969329833984,0.0002314793091500178,0.5928390622138977,0.6000000000000001,0.0,0.0,0.0,0.0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.003405,0.9957520365715027,0.0033185614738613367,0.000929415225982666,0.0001962095993803814,0.5928390622138977,0.6000000000000001,0.0,0.0,0.0,0.0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.004876,0.9935040473937988,0.004729606211185455,0.0017663240432739258,0.00017200480215251446,0.5928390622138977,0.6000000000000001,0.0,0.0,0.0,0.0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.007267,0.9901144504547119,0.00699244299903512,0.00289309024810791,0.00015473032544832677,0.5928390622138977,0.6000000000000001,0.0,0.0,0.0,0.0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.010877,0.9849501252174377,0.010541165247559547,0.0045087337493896484,0.00014199819997884333,0.5928390622138977,0.6000000000000001,0.0,0.0,0.0,0.0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.016036,0.9771458506584167,0.015917854383587837,0.006936311721801758,0.00013235876394901425,0.5928390622138977,0.6000000000000001,0.0,0.0,0.0,0.0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.023356,0.9655932188034058,0.02372170239686966,0.010685086250305176,0.00012489489745348692,0.5928390622138977,0.6000000000000001,0.0,0.0,0.0,0.0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.03386,0.9490376114845276,0.03452163189649582,0.016440749168395996,0.00011900383833562955,0.5928390622138977,0.6000000000000001,0.0,0.0,0.0,0.0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.048772,0.9262784719467163,0.04874090105295181,0.024980604648590088,0.15600703656673431,0.5928390622138977,0.6000000000000001,0.15558565591818674,1584.2418448925018,480.3138871192932,0.0009398480722648349
11,0.8964025197905194,0.05909506650251329,0.04450241370696737,0.058751,0.8866458535194397,0.058986030519008636,0.05436813831329346,0.15667082369327545,0.5896095037460327,0.6000000000000001,0.15558565591818674,0.0,0.0,0.0
12,0.8623226096781431,0.07020408446718869,0.06747330585466822,0.070585,0.8512348532676697,0.07111487537622452,0.07765024900436401,0.1560843586921692,0.5896095037460327,0.6000000000000001,0.15558565591818674,0.0,0.0,0.0
13,0.823929480139655,0.08160559150179761,0.09446492835854746,0.081464,0.8116006255149841,0.08252251148223877,0.1058768630027771,0.15698257088661194,0.5896095037460327,0.6000000000000001,0.15558565591818674,0.0,0.0,0.0
14,0.7819451246252506,0.09259451369251404,0.12546036168223543,0.09301,0.7678110599517822,0.09300006926059723,0.13918888568878174,0.15772093832492828,0.5896095037460327,0.6000000000000001,0.15558565591818674,0.0,0.0,0.0
15,0.7374623592684341,0.10236648958801954,0.16017115114354635,0.102656,0.7279191017150879,0.10251100361347198,0.16956990957260132,0.2485520839691162,0.5896095037460327,0.6000000000000001,0.24860816129608126,1602.683129310608,484.24029660224915,0.04682732728329239
16,0.6938487023942379,0.10040071022636654,0.20575058737939528,0.100085,0.7057586312294006,0.10165698081254959,0.19258439540863037,0.2485417127609253,0.5941336750984192,0.6000000000000001,0.24860816129608126,0.0,0.0,0.0
17,0.6540704163310861,0.09603675655063343,0.24989282711828037,0.096507,0.6662537455558777,0.09753458201885223,0.2362116575241089,0.24662542343139648,0.5941336750984192,0.6000000000000001,0.24860816129608126,0.0,0.0,0.0
18,0.618553011860724,0.08980957427284134,0.2916374138664345,0.089752,0.6297128200531006,0.09090088307857513,0.2793862819671631,0.24815352261066437,0.5941336750984192,0.6000000000000001,0.24860816129608126,0.0,0.0,0.0
19,0.5873936591219824,0.08232305171625406,0.3302832891617632,0.082465,0.59496009349823,0.08322717249393463,0.3218127489089966,0.2471957802772522,0.5941336750984192,0.6000000000000001,0.24860816129608126,0.0,0.0,0.0
