Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,time_data_used,loss_ode
0,0.999,0.001,0.0,0.000987,0.9987331628799438,0.0019694562070071697,-0.0007026195526123047,0.0004004541551694274,0.5661389231681824,0.6000000000000001,0.0,0.0,0.0,0.0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001433,0.9977636337280273,0.0023179694544523954,-8.159875869750977e-05,0.0002779602073132992,0.5661389231681824,0.6000000000000001,0.0,0.0,0.0,0.0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.00224,0.9965085387229919,0.0028944816440343857,0.0005970001220703125,0.00021033264056313783,0.5661389231681824,0.6000000000000001,0.0,0.0,0.0,0.0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.003405,0.9947895407676697,0.0038403216749429703,0.0013701319694519043,0.0001697232946753502,0.5661389231681824,0.6000000000000001,0.0,0.0,0.0,0.0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.004876,0.9922991394996643,0.0053904978558421135,0.002310335636138916,0.00014366123650688678,0.5661389231681824,0.6000000000000001,0.0,0.0,0.0,0.0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.007267,0.9885605573654175,0.007909846492111683,0.0035296082496643066,0.00012602350034285337,0.5661389231681824,0.6000000000000001,0.0,0.0,0.0,0.0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.010877,0.9828515648841858,0.011902812868356705,0.005245625972747803,0.00011356440518284217,0.5661389231681824,0.6000000000000001,0.0,0.0,0.0,0.0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.016036,0.9742130637168884,0.017945079132914543,0.007841885089874268,0.00010444952204125002,0.5661389231681824,0.6000000000000001,0.0,0.0,0.0,0.0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.023356,0.9615605473518372,0.026497041806578636,0.011942386627197266,9.758485248312354e-05,0.5661389231681824,0.6000000000000001,0.0,0.0,0.0,0.0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.03386,0.9439646005630493,0.03764887899160385,0.018386542797088623,9.228709677699953e-05,0.5661389231681824,0.6000000000000001,0.0,0.0,0.0,0.0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.048772,0.9211128950119019,0.05096523463726044,0.027921855449676514,0.1538393199443817,0.5661389231681824,0.6000000000000001,0.15558565591818674,1579.8878700733185,485.0169994831085,0.0036111717351930295
11,0.8964025197905194,0.05909506650251329,0.04450241370696737,0.058751,0.884873628616333,0.0591675229370594,0.05595886707305908,0.15692003071308136,0.5932855010032654,0.6000000000000001,0.15558565591818674,0.0,0.0,0.0
12,0.8623226096781431,0.07020408446718869,0.06747330585466822,0.070585,0.8490923643112183,0.07142699509859085,0.07948064804077148,0.15689343214035034,0.5932855010032654,0.6000000000000001,0.15558565591818674,0.0,0.0,0.0
13,0.823929480139655,0.08160559150179761,0.09446492835854746,0.081464,0.8088615536689758,0.08295563608407974,0.10818278789520264,0.15687842667102814,0.5932855010032654,0.6000000000000001,0.15558565591818674,0.0,0.0,0.0
14,0.7819451246252506,0.09259451369251404,0.12546036168223543,0.09301,0.7653738260269165,0.09345042705535889,0.1411757469177246,0.15257762372493744,0.5932855010032654,0.6000000000000001,0.15558565591818674,0.0,0.0,0.0
15,0.7374623592684341,0.10236648958801954,0.16017115114354635,0.102656,0.7243092060089111,0.10279808938503265,0.17289268970489502,0.21442340314388275,0.5932855010032654,0.6000000000000001,0.24860816129608126,1589.3864243030548,484.16386890411377,0.04406116975908074
16,0.6938487023942379,0.10040071022636654,0.20575058737939528,0.100085,0.6799938678741455,0.10160965472459793,0.21839648485183716,0.26105445623397827,0.6096996068954468,0.6000000000000001,0.24860816129608126,0.0,0.0,0.0
17,0.6540704163310861,0.09603675655063343,0.24989282711828037,0.096507,0.6387407183647156,0.09675507992506027,0.26450419425964355,0.26345717906951904,0.6096996068954468,0.6000000000000001,0.24860816129608126,0.0,0.0,0.0
18,0.618553011860724,0.08980957427284134,0.2916374138664345,0.089752,0.6030585765838623,0.08923081308603287,0.30771058797836304,0.2494894117116928,0.6096996068954468,0.6000000000000001,0.24860816129608126,0.0,0.0,0.0
19,0.5873936591219824,0.08232305171625406,0.3302832891617632,0.082465,0.572430431842804,0.0820637121796608,0.34550583362579346,0.20365086197853088,0.6096996068954468,0.6000000000000001,0.24860816129608126,0.0,0.0,0.0
20,0.5604446616355101,0.07415743143867352,0.36539790692581614,0.074079,0.5473430156707764,0.07618959993124008,0.37646740674972534,0.04615424945950508,0.6096996068954468,0.6000000000000001,0.046237366141792025,1611.2335171699524,485.8869204521179,0.009531397672970678
21,0.5350131640726846,0.08053050613229042,0.38445632979502453,0.080566,0.5282617211341858,0.0785001814365387,0.3932381272315979,0.04607855901122093,0.6093779802322388,0.6000000000000001,0.046237366141792025,0.0,0.0,0.0
22,0.5089009122126309,0.08610737597301633,0.4049917118143522,0.086358,0.5026311278343201,0.08457184582948685,0.4127970337867737,0.044452715665102005,0.6093779802322388,0.6000000000000001,0.046237366141792025,0.0,0.0,0.0
23,0.48259286886391944,0.09063164509155681,0.42677548604452326,0.090541,0.47607937455177307,0.08957945555448532,0.434341162443161,0.05106070265173912,0.6093779802322388,0.6000000000000001,0.046237366141792025,0.0,0.0,0.0
24,0.4565717627728264,0.09390555911599147,0.4495226781111817,0.093581,0.45002371072769165,0.09296345710754395,0.4570128321647644,0.03743739053606987,0.6093779802322388,0.6000000000000001,0.046237366141792025,0.0,0.0,0.0
25,0.4312815847048172,0.09580947969033153,0.47290893560485076,0.095839,0.42574259638786316,0.09538733214139938,0.47887006402015686,0.2204839587211609,0.6093779802322388,0.6000000000000001,0.2227773316250266,1560.7525792121887,482.74834752082825,0.015680154340420995
26,0.409059795989257,0.0807564951810433,0.5101837088296992,0.081017,0.40985727310180664,0.08220597356557846,0.5079367756843567,0.2221023589372635,0.605796754360199,0.6000000000000001,0.2227773316250266,0.0,0.0,0.0
27,0.3913257438574695,0.06726067048388377,0.541413585658646,0.067596,0.39214327931404114,0.06698090583086014,0.5408757925033569,0.22172312438488007,0.605796754360199,0.6000000000000001,0.2227773316250266,0.0,0.0,0.0
28,0.3772101651929923,0.05548972321686205,0.5673001115901445,0.056151,0.37822070717811584,0.05494195595383644,0.5668373107910156,0.22498303651809692,0.605796754360199,0.6000000000000001,0.2227773316250266,0.0,0.0,0.0
29,0.3659911266075986,0.04543361548444525,0.588575257907955,0.045837,0.3656441867351532,0.046105992048978806,0.5882498025894165,0.22025035321712494,0.605796754360199,0.6000000000000001,0.2227773316250266,0.0,0.0,0.0
30,0.3570808018109549,0.0369769335589223,0.6059422646301216,0.036994,0.35813450813293457,0.03905029967427254,0.6028152108192444,0.3040855824947357,0.605796754360199,0.6000000000000001,0.3154937406550673,1608.1519620418549,489.6199314594269,0.026722951004138358
31,0.35031015640524793,0.027300619267081095,0.6223892243276702,0.027464,0.3469155430793762,0.027395647019147873,0.6256887912750244,0.32117098569869995,0.6013143658638,0.6000000000000001,0.3154937406550673,0.0,0.0,0.0
32,0.3454023031177838,0.02008656860948057,0.6345111282727351,0.019953,0.3402137756347656,0.019895009696483612,0.6398912072181702,0.3245117664337158,0.6013143658638,0.6000000000000001,0.3154937406550673,0.0,0.0,0.0
33,0.34183976384636033,0.014741610333871674,0.6434186258197676,0.014587,0.33563458919525146,0.0144038125872612,0.6499615907669067,0.32577890157699585,0.6013143658638,0.6000000000000001,0.3154937406550673,0.0,0.0,0.0
34,0.3392509876955088,0.010799169877967764,0.6499498424265231,0.010748,0.3320213556289673,0.01066523790359497,0.6573134064674377,0.2937946617603302,0.6013143658638,0.6000000000000001,0.3154937406550673,0.0,0.0,0.0
35,0.3373682470543724,0.007900569351637802,0.6547311835939896,0.007821,0.3289968967437744,0.008202098309993744,0.6628010272979736,0.2668191194534302,0.6013143658638,0.6000000000000001,0.24730928726807896,1762.662945508957,481.1399052143097,5.3144921488850304e-05
36,0.3359529661788484,0.006181785322952188,0.6578652484981995,0.006013,0.3257010579109192,0.005657737143337727,0.668641209602356,0.25175198912620544,0.601056694984436,0.6000000000000001,0.24730928726807896,0.0,0.0,0.0
37,0.3348501425904652,0.004833297740169441,0.6603165596693656,0.004799,0.3243054449558258,0.004553433042019606,0.6711411476135254,0.2464538812637329,0.601056694984436,0.6000000000000001,0.24730928726807896,0.0,0.0,0.0
38,0.33399066297270813,0.0037767571752931003,0.6622325798519992,0.00364,0.3232124149799347,0.0038290717639029026,0.672958493232727,0.24514740705490112,0.601056694984436,0.6000000000000001,0.24730928726807896,0.0,0.0,0.0
39,0.3333207519159544,0.0029498271145076732,0.6637294209695384,0.002919,0.32232433557510376,0.003338061971589923,0.67433762550354,0.23711718618869781,0.601056694984436,0.6000000000000001,0.24730928726807896,0.0,0.0,0.0
40,0.3327985481821566,0.0023031372729057373,0.6648983145449382,0.002311,0.3215789198875427,0.0029934323392808437,0.6754276752471924,0.00670575862750411,0.601056694984436,0.6000000000000001,0.0,0.0,0.0,0.0
41,0.33233907961570225,0.002302081047992156,0.6653588393363062,0.002262,0.32093682885169983,0.002743421820923686,0.6763197183609009,0.0011275917058810592,0.601056694984436,0.6000000000000001,0.0,0.0,0.0,0.0
42,0.3318805187937899,0.002300391699595484,0.6658190895066153,0.002335,0.3203735053539276,0.002556568942964077,0.677069902420044,0.000744011253118515,0.601056694984436,0.6000000000000001,0.0,0.0,0.0,0.0
43,0.3314229893465774,0.002298071959719735,0.6662789386937037,0.002408,0.31987324357032776,0.0024131920654326677,0.6777135133743286,0.0006482601165771484,0.601056694984436,0.6000000000000001,0.0,0.0,0.0,0.0
44,0.33096661360661145,0.0022951252433455914,0.666738261150044,0.002292,0.3194260597229004,0.0023006137926131487,0.6782733201980591,0.0006051916861906648,0.601056694984436,0.6000000000000001,0.0,0.0,0.0,0.0
45,0.33051151248263033,0.0022915556389765204,0.6671969318783941,0.002372,0.31902480125427246,0.0022104165982455015,0.6787647604942322,0.0005783285014331341,0.601056694984436,0.6000000000000001,0.0,0.0,0.0,0.0
46,0.3300578053369142,0.0022873678976834465,0.6676548267654033,0.002314,0.3186642825603485,0.002136864699423313,0.6791988611221313,0.0005622440367005765,0.601056694984436,0.6000000000000001,0.0,0.0,0.0,0.0
47,0.3296056098664232,0.002282567420695563,0.6681118227128823,0.002324,0.31834056973457336,0.002075951313599944,0.6795834302902222,0.0005542421713471413,0.601056694984436,0.6000000000000001,0.0,0.0,0.0,0.0
48,0.3291550419879661,0.0022771602455909615,0.668567797766444,0.002265,0.31805020570755005,0.0020248079672455788,0.6799249649047852,0.0005511660710908473,0.601056694984436,0.6000000000000001,0.0,0.0,0.0,0.0
49,0.32870621572760744,0.0022711530311448494,0.6690226312412488,0.002294,0.31779009103775024,0.001981348032131791,0.6802285313606262,0.0005507832393050194,0.601056694984436,0.6000000000000001,0.0,0.0,0.0,0.0
50,0.32825924311451676,0.0022645530408983484,0.669476203844586,0.002239,0.3175576627254486,0.0019440148025751114,0.6804983615875244,0.0005518797552213073,0.601056694984436,0.6000000000000001,0.0,1654.295917749405,480.70429253578186,3.0620990721136433e-06
