Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,time_data_used,loss_ode
0,0.999,0.001,0,0.000987,0.9982839822769165,0.001715992926619947,0,0.00033444564905948937,0.587657630443573,0.6000000000000001,0,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001433,0.9976116468431429,0.0020451517775654793,0.00034319858532398943,0.00022683327551931143,0.587657630443573,0.6000000000000001,0,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.00224,0.9966732676373795,0.002574506914243102,0.0007522289408370853,0.00017116191156674176,0.587657630443573,0.6000000000000001,0,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.003405,0.9952993441140279,0.0034335157833993435,0.0012671303236857058,0.0001391961850458756,0.587657630443573,0.6000000000000001,0,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.004876,0.993208057503216,0.004838087130337954,0.0019538334803655744,0.00011933349742321298,0.587657630443573,0.6000000000000001,0,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.007267,0.98995120448526,0.007127331104129553,0.0029214509064331654,0.00010621768160490319,0.587657630443573,0.6000000000000001,0,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.010877,0.9848680396331474,0.010785035789012909,0.004346917127259076,9.713393228594214e-05,0.587657630443573,0.6000000000000001,0,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.016036,0.977087274636142,0.016408788040280342,0.006503924285061658,9.059776493813843e-05,0.587657630443573,0.6000000000000001,0,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.023356,0.9656240046722815,0.024590305984020233,0.009785681893117727,8.574622916057706e-05,0.587657630443573,0.6000000000000001,0,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.03386,0.9495791272027418,0.035717107355594635,0.014703743089921773,8.205106132663786e-05,0.587657630443573,0.6000000000000001,0,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.048772,0.9283673406345769,0.049785494804382324,0.021847164561040702,0.1542557179927826,0.587657630443573,0.6000000000000001,0.15897072108431393,1519.0693709850311,476.29410696029663,0.0020954485024477767
11,0.8964529854147674,0.05889594531398788,0.0446510692712449,0.058553,0.9032878834676399,0.058787308633327484,0.037924830250774366,0.16211681067943573,0.5912613272666931,0.6000000000000001,0.15897072108431393,0,0,0
12,0.8625407460194247,0.06973626131790488,0.06772299266267065,0.070115,0.8701686645102095,0.07080359011888504,0.05902775282148605,0.14981362223625183,0.5912613272666931,0.6000000000000001,0.15897072108431393,0,0,0
13,0.8244491729113308,0.08080518383899177,0.09474564324967748,0.080665,0.8335061635429439,0.082049660384655,0.08444416862182041,0.16362237930297852,0.5912613272666931,0.6000000000000001,0.15897072108431393,0,0,0
14,0.782901666777336,0.09141636679972602,0.125681966422938,0.09183,0.7938623104866271,0.09224008768796921,0.11389759437482308,0.1512598693370819,0.5912613272666931,0.6000000000000001,0.15897072108431393,0,0,0
15,0.7389736305754291,0.10079655372442309,0.16022981570014763,0.101083,0.751710583223313,0.10128030180931091,0.14700908516505373,0.2450307011604309,0.5912613272666931,0.6000000000000001,0.250358816708311,1544.1200132369995,481.5477352142334,0.03543043438051092
16,0.6959360379837282,0.09879489183171798,0.20526907018455345,0.098482,0.7075096807489853,0.09994965046644211,0.192540661333992,0.2545633316040039,0.6140725612640381,0.6000000000000001,0.250358816708311,0,0,0
17,0.6566653030422365,0.0944684068623057,0.2488662900954575,0.094935,0.6673828632131957,0.09506326913833618,0.23755386764846814,0.25465479493141174,0.6140725612640381,0.6000000000000001,0.250358816708311,0,0,0
18,0.6215752358903438,0.0883374947275791,0.2900872693820763,0.08828,0.6315296605309607,0.08810388296842575,0.28036644905003294,0.2542862594127655,0.6140725612640381,0.6000000000000001,0.250358816708311,0,0,0
19,0.5907619310220316,0.08098748812384814,0.3282505808541198,0.081129,0.5993645251284757,0.08059065043926239,0.3200448095311007,0.2394750416278839,0.6140725612640381,0.6000000000000001,0.250358816708311,0,0,0
20,0.5640838375536454,0.07298025355969111,0.3629359088866629,0.072902,0.5701540060043859,0.07350647449493408,0.35633951950068005,0.05159546807408333,0.6140725612640381,0.6000000000000001,0.05100088719721223,1527.4511952400208,481.1080570220947,0.02841428857067816
21,0.5389158624692272,0.07905399573539539,0.3820301417953773,0.079089,0.5505708040925403,0.07673133909702301,0.37269787171159785,0.051142703741788864,0.6120235919952393,0.6000000000000001,0.05100088719721223,0,0,0
22,0.5131137071010115,0.08433181824909101,0.4025544746498977,0.08458,0.5244596755910711,0.0835827961564064,0.39195750590078077,0.04962925240397453,0.6120235919952393,0.6000000000000001,0.05100088719721223,0,0,0
23,0.48714842224976346,0.08857355481830471,0.4242780229319322,0.088484,0.4994248195708717,0.08763832598924637,0.4129368618904625,0.053865913301706314,0.6120235919952393,0.6000000000000001,0.05100088719721223,0,0,0
24,0.46148675202156214,0.09159683355650984,0.4469164144219283,0.091276,0.4747840559993038,0.09028177708387375,0.43493415946624187,0.05037756636738777,0.6120235919952393,0.6000000000000001,0.05100088719721223,0,0,0
25,0.4365566787212992,0.0932946345110225,0.4701486867676787,0.093324,0.45020380147780864,0.09220121055841446,0.4575949656120351,0.13739410042762756,0.6120235919952393,0.6000000000000001,0.15294548278667783,1487.9661819934845,483.4609670639038,0.02495112703128066
26,0.41386347807382784,0.08458620682148293,0.5015503151046896,0.084853,0.39245415463923583,0.08873237669467926,0.5188134835672461,0.1486654281616211,0.6097339987754822,0.6000000000000001,0.15294548278667783,0,0,0
27,0.39443090868715824,0.0757288845225208,0.5298402067903214,0.076085,0.3704054026030096,0.07946344465017319,0.550131175098559,0.143447145819664,0.6097339987754822,0.6000000000000001,0.15294548278667783,0,0,0
28,0.3778966560003508,0.06707265737206529,0.5550306866275841,0.067799,0.352230562011538,0.06959202140569687,0.5781774389345069,0.12274564802646637,0.6097339987754822,0.6000000000000001,0.15294548278667783,0,0,0
29,0.36389546244411847,0.05886523217623612,0.5772393053796456,0.059325,0.33567160728168477,0.06158875674009323,0.6027396285276414,0.07848787307739258,0.6097339987754822,0.6000000000000001,0.15294548278667783,0,0,0
30,0.3520808729094774,0.051264408880356556,0.5966547182101664,0.051285,0.3197954161484541,0.0557275116443634,0.6244771020095049,0.3970353901386261,0.6097339987754822,0.6000000000000001,0.40000000857527584,1517.9957835674286,481.6622369289398,2.7273190761763097e-05
31,0.3432292569792238,0.034653754326152454,0.6221169886946242,0.034838,0.3379342716852032,0.03474481776356697,0.6273209291776813,0.4008539915084839,0.5961307883262634,0.6000000000000001,0.40000000857527584,0,0,0
