Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,time_data_used,loss_ode
0,0.999,0.001,0,0,0.9980424642562866,0.001957561122253537,0,0.0006203102529980242,0.5630362033843994,0.6000000000000001,0,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001,0.9972757407929749,0.0023327399976551533,0.0003915122244507075,0.00045914354268461466,0.5630362033843994,0.6000000000000001,0,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.005,0.9962248884607107,0.0029170506168156862,0.0008580602239817382,0.00036144134355708957,0.5630362033843994,0.6000000000000001,0,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.005,0.994718917645514,0.00383959012106061,0.0014414703473448753,0.0002985974424518645,0.5630362033843994,0.6000000000000001,0,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.006,0.9924803742207586,0.005310259759426117,0.0022093883715569975,0.0002561326546128839,0.5630362033843994,0.6000000000000001,0,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.008,0.9890805684961379,0.007647997699677944,0.003271440323442221,0.00022623519180342555,0.5630362033843994,0.6000000000000001,0,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.008,0.9839129994623363,0.011285966262221336,0.00480103986337781,0.00020444825349841267,0.5630362033843994,0.6000000000000001,0,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.019,0.9762198030017316,0.01672198995947838,0.007058233115822078,0.00018810314941219985,0.5630362033843994,0.6000000000000001,0,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.027,0.9651934987865388,0.0244038924574852,0.010402631107717754,0.00017553355428390205,0.5630362033843994,0.6000000000000001,0,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.032,0.9501265845261514,0.034590013325214386,0.015283409599214794,0.00016565973055548966,0.5630362033843994,0.6000000000000001,0,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.049,0.9305419987998903,0.04725661501288414,0.02220141226425767,0.13217902183532715,0.5630362033843994,0.6000000000000001,0.13313682953762812,1478.1702167987823,470.74867701530457,4.785245114129851e-08
11,0.8960649845389783,0.060432701669995884,0.043502313791026086,0.049,0.9018441541891916,0.060385677963495255,0.037770141770281054,0.1336110234260559,0.599460780620575,0.6000000000000001,0.13313682953762812,0,0,0
12,0.86085181378976,0.07338646521298052,0.06576172099725981,0.086,0.865653101465991,0.07646004110574722,0.05788683507652008,0.1310812383890152,0.599460780620575,0.6000000000000001,0.13313682953762812,0,0,0
13,0.8204002757608585,0.08711486881554278,0.09248485542359887,0.082,0.8233658430063171,0.09327564388513565,0.08335849075680543,0.1339941918849945,0.599460780620575,0.6000000000000001,0.13313682953762812,0,0,0
14,0.7754115153468027,0.10078961520163061,0.12379886945156651,0.115,0.7755534587324244,0.11001448333263397,0.11443204303378038,0.13199013471603394,0.599460780620575,0.6000000000000001,0.13313682953762812,0,0,0
15,0.7270974893666011,0.11338399304115106,0.15951851759224758,0.123,0.7228582505968145,0.12605984508991241,0.15108191921443428,0.39598551392555237,0.599460780620575,0.6000000000000001,0.4000000099798967,1475.2669248580933,463.2398564815521,9.917737433485028e-05
16,0.68306363540839,0.0949452798033871,0.2219910847882226,0.085,0.6888067851821413,0.08505706489086151,0.226136135025836,0.41042429208755493,0.6357690095901489,0.6000000000000001,0.4000000099798967,0,0,0
17,0.6486480301602418,0.07766307873523387,0.2736888911045239,0.076,0.6471380444183865,0.0756915733218193,0.27717037480921364,0.4113571047782898,0.6357690095901489,0.6000000000000001,0.4000000099798967,0,0,0
18,0.6220305369089615,0.06237949159721494,0.31558997149382306,0.066,0.6137002358050021,0.06371442973613739,0.3225853195576993,0.4111452102661133,0.6357690095901489,0.6000000000000001,0.4000000099798967,0,0,0
19,0.6015868693568099,0.04940490888051667,0.3490082217626731,0.047,0.5919974419285915,0.04718856140971184,0.3608139780352452,0.3782851994037628,0.6357690095901489,0.6000000000000001,0.4000000099798967,0,0,0
20,0.5859569122523699,0.038710166166181184,0.37533292158144876,0.037,0.5748937925268665,0.03597911074757576,0.3891271153520093,0.004004960414022207,0.6357690095901489,0.6000000000000001,-9.99E-09,1470.0546507835388,466.2719430923462,0.7075693648166804
21,0.5714654698862861,0.04485420147518858,0.383680328638525,0.046,0.554629916262954,0.04832713305950165,0.3970429357763831,0.0006776264635846019,0.6236163377761841,0.6000000000000001,-9.99E-09,0,0,0
22,0.555196092191798,0.05149600766988694,0.39330790013831474,0.058,0.5383365728439011,0.05495506525039673,0.4067083619057022,0.00044354412239044905,0.6236163377761841,0.6000000000000001,-9.99E-09,0,0,0
23,0.5371798135103176,0.05851612102876534,0.4043040654609165,0.056,0.5254119856660739,0.05688862502574921,0.4176993744070156,0.00036091383663006127,0.6236163377761841,0.6000000000000001,-9.99E-09,0,0,0
24,0.5175260590338225,0.06574553885692941,0.4167284021092479,0.057,0.5091229577087955,0.06179996579885483,0.4290770988440915,0.00031872070394456387,0.6236163377761841,0.6000000000000001,-9.99E-09,0,0,0
25,0.4964283015736877,0.0729696943913582,0.4306020040349541,0.074,0.4869171719189188,0.07164572924375534,0.44143709138674525,0.05654563009738922,0.6236163377761841,0.6000000000000001,0.05663287779740526,1466.8920638561249,468.84065794944763,0.0011095071185144518
26,0.47477455214026115,0.07554750031186729,0.4496779475478717,0.084,0.4446617346120065,0.08864174038171768,0.46669650265453405,0.05940673127770424,0.6411896347999573,0.6000000000000001,0.05663287779740526,0,0,0
27,0.45348607578106653,0.07721404423493075,0.46929987998400285,0.089,0.41416110998074374,0.09639400243759155,0.4894448875816647,0.056376196444034576,0.6411896347999573,0.6000000000000001,0.05663287779740526,0,0,0
28,0.4328423693065164,0.07792980777088737,0.4892278229225963,0.102,0.3910604601154649,0.09475679695606232,0.514182757829634,0.04783288389444351,0.6411896347999573,0.6000000000000001,0.05663287779740526,0,0,0
29,0.4130783921881984,0.0777036972343974,0.5092179105774044,0.094,0.3742767777213756,0.08722277730703354,0.5385004673233327,0.03130079805850983,0.6411896347999573,0.6000000000000001,0.05663287779740526,0,0,0
30,0.39437693069594554,0.07658871071981826,0.5290343585842362,0.077,0.3609616900973889,0.07815362513065338,0.5608846996731189,0.39903655648231506,0.6411896347999573,0.6000000000000001,0.40000000937365154,1530.256380558014,469.6365110874176,0.00027148414288682277
31,0.3794925252767095,0.05300090804473324,0.567506566678557,0.046,0.3580148801079309,0.045825034379959106,0.5961601153144324,0.4014464318752289,0.6449710130691528,0.6000000000000001,0.40000000937365154,0,0,0
32,0.3695586454675731,0.036409350843590066,0.5940320036888369,0.029,0.3472452203976061,0.029099639505147934,0.6236551363719557,0.3977823555469513,0.6449710130691528,0.6000000000000001,0.40000000937365154,0,0,0
33,0.362901860832117,0.024889147738864505,0.6122089914290182,0.022,0.3391824662984564,0.019702622666954994,0.6411149203478144,0.40137115120887756,0.6449710130691528,0.6000000000000001,0.40000000937365154,0,0,0
34,0.35842781988329203,0.016958054538322,0.6246141255783856,0.013,0.33339288256486743,0.013670619577169418,0.6529364941326729,0.3997099995613098,0.6449710130691528,0.6000000000000001,0.40000000937365154,0,0,0
35,0.3554144333596793,0.01152867080032978,0.6330568958399907,0.009,0.32878943914196024,0.010071671567857265,0.6611388660071181,0.37890297174453735,0.6449710130691528,0.6000000000000001,0.37414701923342797,1474.4120268821716,466.35099697113037,0.4281162198712847
36,0.3533571298299963,0.008030829227704738,0.6386120409422988,0.006,0.32772018303255734,0.00615261634811759,0.6661271871151477,0.3682359457015991,0.622917652130127,0.6000000000000001,0.37414701923342797,0,0,0
37,0.35193180182988126,0.00558847772954946,0.6424797204405692,0.008,0.32545916297814736,0.004881151486188173,0.6696596934519063,0.356787770986557,0.622917652130127,0.6000000000000001,0.37414701923342797,0,0,0
