Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,time_data_used,loss_ode
0,0.999,0.001,0.0,0.0009,0.9990902543067932,0.0017850013682618737,-0.0008752346038818359,0.0004138181684538722,0.5673674941062927,0.6000000000000001,0.0,0.0,0.0,0.0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.0013,0.998194694519043,0.0021159874740988016,-0.00031065940856933594,0.00029013981111347675,0.5673674941062927,0.6000000000000001,0.0,0.0,0.0,0.0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.002,0.9970439672470093,0.0026450243312865496,0.0003110170364379883,0.0002185414923587814,0.5673674941062927,0.6000000000000001,0.0,0.0,0.0,0.0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.0037,0.9954698085784912,0.003498748643323779,0.0010314583778381348,0.0001741427113302052,0.5673674941062927,0.6000000000000001,0.0,0.0,0.0,0.0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.0055,0.9932052493095398,0.004887808114290237,0.0019069314002990723,0.00014500624092761427,0.5673674941062927,0.6000000000000001,0.0,0.0,0.0,0.0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.0073,0.9898144602775574,0.007139462046325207,0.003046095371246338,0.00012497245916165411,0.5673674941062927,0.6000000000000001,0.0,0.0,0.0,0.0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.0102,0.9846579432487488,0.010703983716666698,0.004638075828552246,0.00011065539001720026,0.5673674941062927,0.6000000000000001,0.0,0.0,0.0,0.0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.0157,0.9768786430358887,0.016093002632260323,0.007028341293334961,0.00010008958633989096,0.5673674941062927,0.6000000000000001,0.0,0.0,0.0,0.0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.0234,0.9655362963676453,0.02373720519244671,0.010726511478424072,9.207876428263262e-05,0.5673674941062927,0.6000000000000001,0.0,0.0,0.0,0.0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.0318,0.9497854113578796,0.0338251069188118,0.01638948917388916,8.586429612478241e-05,0.5673674941062927,0.6000000000000001,0.0,0.0,0.0,0.0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.0458,0.9290615320205688,0.0462234802544117,0.024715006351470947,0.12921082973480225,0.5673674941062927,0.6000000000000001,0.12973083748250586,1474.5974650382996,464.88375306129456,0.002042463430854178
11,0.8960133352145964,0.06063827568784726,0.043348389097556825,0.0571,0.8850984573364258,0.05861927941441536,0.05628228187561035,0.13015104830265045,0.6022905111312866,0.6000000000000001,0.12973083748250586,0.0,0.0,0.0
12,0.8606249411731404,0.07388166978822475,0.06549338903863533,0.0778,0.848028302192688,0.07370594143867493,0.07826578617095947,0.12952686846256256,0.6022905111312866,0.6000000000000001,0.12973083748250586,0.0,0.0,0.0
13,0.8198520280753836,0.08798214521847571,0.092165826706141,0.0865,0.8049866557121277,0.08900035172700882,0.10601300001144409,0.12973293662071228,0.6022905111312866,0.6000000000000001,0.12973083748250586,0.0,0.0,0.0
14,0.7743907805398552,0.102093009986938,0.12351620947320696,0.1065,0.7563090920448303,0.10383570194244385,0.13985520601272583,0.12940315902233124,0.6022905111312866,0.6000000000000001,0.12973083748250586,0.0,0.0,0.0
15,0.7254719078139573,0.11515131161263899,0.15937678057340396,0.1182,0.7099129557609558,0.11777853220701218,0.17230850458145142,0.3762258291244507,0.6022905111312866,0.6000000000000001,0.3830229510055077,1487.1565017700195,464.01679944992065,0.04934846127013627
16,0.6805393651700226,0.09795623964196538,0.22150439518801232,0.0948,0.6607950329780579,0.09918826818466187,0.24001669883728027,0.38875651359558105,0.6511487364768982,0.6000000000000001,0.3830229510055077,0.0,0.0,0.0
17,0.644937670093098,0.0813462685634371,0.27371606134346493,0.0857,0.620899498462677,0.08426804095506668,0.2948324680328369,0.38917407393455505,0.6511487364768982,0.6000000000000001,0.3830229510055077,0.0,0.0,0.0
18,0.6170545002643586,0.06628362819578013,0.3166618715398612,0.0658,0.5893994569778442,0.06908617168664932,0.34151434898376465,0.3894595801830292,0.6511487364768982,0.6000000000000001,0.3830229510055077,0.0,0.0,0.0
19,0.5953871889700519,0.05321690995531869,0.3513959010746296,0.0544,0.5659335255622864,0.054126691073179245,0.3799397945404053,0.36651551723480225,0.6511487364768982,0.6000000000000001,0.3830229510055077,0.0,0.0,0.0
20,0.5786385704482048,0.042239005064232976,0.3791224244875622,0.0416,0.5533648729324341,0.04296882450580597,0.40366631746292114,0.003046606667339802,0.6511487364768982,0.6000000000000001,-9.982983108121981e-09,1482.7000403404236,464.35087156295776,0.1454401321173474
21,0.5630775560554203,0.04871311727730326,0.3882093266672764,0.049,0.5352286696434021,0.0483914278447628,0.4163799285888672,0.0006427069311030209,0.640714168548584,0.6000000000000001,-9.982983108121981e-09,0.0,0.0,0.0
22,0.5457352278322486,0.055627624728192875,0.3986371474395585,0.0577,0.5181186199188232,0.05509524047374725,0.4267861247062683,0.0005980320856906474,0.640714168548584,0.6000000000000001,-9.982983108121981e-09,0.0,0.0,0.0
23,0.5266865813592143,0.06283350966753155,0.4104799089732543,0.0621,0.4984755516052246,0.06265224516391754,0.43887221813201904,0.0006093105184845626,0.640714168548584,0.6000000000000001,-9.982983108121981e-09,0.0,0.0,0.0
