Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
0,0.999,0.001,0,0.000987,0.971818208694458,0.0009935025591403246,0.02718830108642578,1.2563934888021322e-06,0.6173741221427917,0.6000000000000001,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001433,0.971092939376831,0.001477307640016079,0.02742975950241089,1.212900542668649e-06,0.6173741221427917,0.6000000000000001,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.00224,0.9699990153312683,0.0022075504530221224,0.027793407440185547,1.1773777259804774e-06,0.6173741221427917,0.6000000000000001,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.003405,0.9683787226676941,0.0032893973402678967,0.028331875801086426,1.148123487837438e-06,0.6173741221427917,0.6000000000000001,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.004876,0.965972900390625,0.004888561554253101,0.029138565063476562,1.1238453225814737e-06,0.6173741221427917,0.6000000000000001,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.007267,0.9623987078666687,0.007255884353071451,0.030345380306243896,1.1035575653295382e-06,0.6173741221427917,0.6000000000000001,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.010877,0.957120418548584,0.010743673890829086,0.03213590383529663,1.0865003332583e-06,0.6173741221427917,0.6000000000000001,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.016036,0.9493860602378845,0.015847211703658104,0.03476673364639282,1.0720800673880149e-06,0.6173741221427917,0.6000000000000001,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.023356,0.9381343722343445,0.023243049159646034,0.03862255811691284,1.059837586581125e-06,0.6173741221427917,0.6000000000000001,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.03386,0.9219200611114502,0.03380619361996651,0.0442737340927124,1.0494007938177674e-06,0.6173741221427917,0.6000000000000001,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.048772,0.8989698886871338,0.04858079552650452,0.05244934558868408,0.1680588722229004,0.6173741221427917,0.6000000000000001,0.16934582934703918,1726.0170567035675,6.371244616515123e-06
11,0.8966069628508246,0.05828980923589169,0.04510322791328412,0.058575,0.8520246744155884,0.05727677419781685,0.09069854021072388,0.16887854039669037,0.6334956884384155,0.6000000000000001,0.16934582934703918,0,0
12,0.8632034706776296,0.06832161227448358,0.06847491704788715,0.068539,0.8191980719566345,0.06719180196523666,0.1136101484298706,0.16873547434806824,0.6334956884384155,0.6000000000000001,0.16934582934703918,0,0
13,0.8260220854813358,0.07839983719380622,0.09557807732485837,0.078658,0.7826076149940491,0.0771348625421524,0.14025753736495972,0.1696217954158783,0.6334956884384155,0.6000000000000001,0.16934582934703918,0,0
14,0.7857877875585493,0.08789549312517891,0.12631671931627209,0.087951,0.7431647181510925,0.086200051009655,0.17063522338867188,0.16907143592834473,0.6334956884384155,0.6000000000000001,0.16934582934703918,0,0
15,0.7435233001702761,0.09612682863206937,0.1603498711976548,0.096865,0.701115071773529,0.100761778652668,0.19812315702438354,0.24864861369132996,0.6334956884384155,0.6000000000000001,0.25471222889998035,1776.6738865375519,3.840435980226935e-05
16,0.7021954476124187,0.09411429007775972,0.2036902623098217,0.094326,0.6708971261978149,0.09225821495056152,0.23684465885162354,0.25429782271385193,0.6300911903381348,0.6000000000000001,0.25471222889998035,0,0
17,0.6644025893457997,0.08998001542800586,0.24561739522619466,0.090593,0.6337634325027466,0.08830457180738449,0.27793198823928833,0.2544006109237671,0.6300911903381348,0.6000000000000001,0.25471222889998035,0,0
18,0.6305332770896521,0.08419663327754037,0.2852700896328076,0.084171,0.6005110740661621,0.08266869932413101,0.3168202042579651,0.25445449352264404,0.6300911903381348,0.6000000000000001,0.25471222889998035,0,0
19,0.6006882788616104,0.07729343471913895,0.322018286419251,0.077539,0.5711876749992371,0.07592054456472397,0.35289180278778076,0.25228220224380493,0.6300911903381348,0.6000000000000001,0.25471222889998035,0,0
20,0.5747502042982249,0.06977936041372813,0.35547043528804756,0.070037,0.5452929735183716,0.0748315379023552,0.3798754811286926,0.05440011993050575,0.6300911903381348,0.6000000000000001,0.05309677673224728,1671.5871567726135,6.251272594558323e-05
21,0.5501527664272892,0.07592624687920563,0.37392098669350543,0.075881,0.4925048053264618,0.07825490087270737,0.42924031615257263,0.05270248278975487,0.6541125774383545,0.6000000000000001,0.05309677673224728,0,0
22,0.5247710674745998,0.08138337338766408,0.39384555913773645,0.08129,0.4670720100402832,0.08317767083644867,0.44975030422210693,0.05348629876971245,0.6541125774383545,0.6000000000000001,0.05309677673224728,0,0
23,0.4990586262194084,0.08590380294243018,0.41503757083816173,0.086038,0.4417986273765564,0.08687658607959747,0.4713248014450073,0.05433281138539314,0.6541125774383545,0.6000000000000001,0.05309677673224728,0,0
24,0.47347781252624466,0.08928865872007744,0.4372335287536782,0.089122,0.41702398657798767,0.08914607763290405,0.4938299357891083,0.051097892224788666,0.6541125774383545,0.6000000000000001,0.05309677673224728,0,0
25,0.4484651303024498,0.0914070066340985,0.460127863063452,0.091582,0.3930429220199585,0.0923900231719017,0.5145670771598816,0.39321327209472656,0.6541125774383545,0.6000000000000001,0.4000000072317514,1709.4368824958801,4.033386734669647e-05
26,0.4280473965025491,0.06522775332150871,0.5067248501759425,0.065198,0.40780895948410034,0.06125194579362869,0.5309391021728516,0.3994687497615814,0.6207007169723511,0.6000000000000001,0.4000000072317514,0,0
27,0.4141185753853443,0.04607500856874089,0.5398064160459155,0.045917,0.39497798681259155,0.043233491480350494,0.5617884993553162,0.399466335773468,0.6207007169723511,0.6000000000000001,0.4000000072317514,0,0
28,0.4045866560010118,0.03232054290994721,0.5630928010890419,0.032505,0.3861864507198334,0.03034202568233013,0.5834715366363525,0.3994067907333374,0.6207007169723511,0.6000000000000001,0.4000000072317514,0,0
29,0.3980469935258971,0.022564346080860616,0.5793886603932435,0.022592,0.3801063895225525,0.021262748166918755,0.5986308455467224,0.39857155084609985,0.6207007169723511,0.6000000000000001,0.4000000072317514,0,0
30,0.39355147614469416,0.015701673220467803,0.5907468506348393,0.015689,0.37590545415878296,0.01651162840425968,0.6075829267501831,0.0037990007549524307,0.6207007169723511,0.6000000000000001,-9.81E-09,2235.791536092758,7.617508243142138e-05
31,0.3897955050802896,0.01626109948608345,0.5939433954336283,0.01604,0.3684765100479126,0.016547992825508118,0.6149755120277405,0.0011731615522876382,0.6290568709373474,0.6000000000000001,-9.81E-09,0,0
32,0.3859478684494977,0.016802082652265602,0.5972500488982381,0.016952,0.3647126853466034,0.01702178828418255,0.6182655096054077,0.0011760102352127433,0.6290568709373474,0.6000000000000001,-9.81E-09,0,0
33,0.3820166895816785,0.017320590945501993,0.6006627194728207,0.01742,0.3607800602912903,0.017486726865172386,0.6217331886291504,0.001179419457912445,0.6290568709373474,0.6000000000000001,-9.81E-09,0,0
34,0.37801085873870033,0.017812629483967717,0.6041765117773329,0.017733,0.356735497713089,0.01793934963643551,0.6253252029418945,0.0011828076094388962,0.6290568709373474,0.6000000000000001,-9.81E-09,0,0
35,0.37393995639264727,0.018274303933825932,0.6077857396735278,0.018379,0.35269880294799805,0.018341612070798874,0.628959596157074,0.0910596251487732,0.6290568709373474,0.6000000000000001,0.09278204030343654,1699.6839129924774,9.484044834415474e-05
36,0.36999946509677806,0.017045385891286336,0.6129551490119367,0.017226,0.3555946350097656,0.016661835834383965,0.6277435421943665,0.09325599670410156,0.6206308603286743,0.6000000000000001,0.09278204030343654,0,0
37,0.36636552336587397,0.01586303883124177,0.6177714378028851,0.015877,0.35206958651542664,0.015490078367292881,0.6324403285980225,0.0930628776550293,0.6206308603286743,0.6000000000000001,0.09278204030343654,0,0
38,0.3630192161397511,0.014731837210185113,0.6222489466500647,0.014994,0.34883081912994385,0.014355236664414406,0.6368139386177063,0.09295563399791718,0.6206308603286743,0.6000000000000001,0.09278204030343654,0,0
39,0.3599418751671323,0.013654975552757692,0.626403149280111,0.013866,0.3458300530910492,0.01329840999096632,0.640871524810791,0.09224554151296616,0.6206308603286743,0.6000000000000001,0.09278204030343654,0,0
40,0.3571152814788405,0.012634444238706518,0.6302502742824538,0.012487,0.342998206615448,0.012810825370252132,0.6441909670829773,0.0028686218429356813,0.6206308603286743,0.6000000000000001,0,0,0
41,0.3543998393276374,0.012805589727125505,0.6327945709452379,0.012823,0.3402635157108307,0.01295288372784853,0.6467835903167725,0.0009397405665367842,0.6206308603286743,0.6000000000000001,0,0,0
42,0.35167090600487316,0.01295786955762826,0.6353712244374996,0.013002,0.33756527304649353,0.013066763058304787,0.6493679285049438,0.0009217940969392657,0.6206308603286743,0.6000000000000001,0,0,0
43,0.3489331500074708,0.01309047162266526,0.637976378369865,0.012719,0.3348647952079773,0.013139678165316582,0.6519955396652222,0.0009202627697959542,0.6206308603286743,0.6000000000000001,0,0,0
44,0.3461912676074987,0.01320270636481073,0.6406060260276916,0.013108,0.3321525454521179,0.01319105364382267,0.6546564102172852,0.0009206105023622513,0.6206308603286743,0.6000000000000001,0,0,0
45,0.3434499496840065,0.013294014621218176,0.6432560356947763,0.013306,0.32944366335868835,0.013228565454483032,0.6573277711868286,0.0009214301244355738,0.6206308603286743,0.6000000000000001,0,0,0
46,0.34071384876778565,0.013363973742847689,0.6459221774893675,0.013474,0.32675889134407043,0.013255887664854527,0.6599851846694946,0.0009224038221873343,0.6206308603286743,0.6000000000000001,0,0,0
47,0.33798754784051793,0.013412301408869287,0.6486001507506135,0.013702,0.3241003453731537,0.01327534206211567,0.6626243591308594,0.000923421757761389,0.6206308603286743,0.6000000000000001,0,0,0
48,0.33527552927301524,0.013438858023618154,0.6512856127033675,0.013455,0.32145118713378906,0.013288716785609722,0.6652600765228271,0.0009244327084161341,0.6206308603286743,0.6000000000000001,0,0,0
49,0.33258214636180894,0.013443646702562043,0.6539742069356299,0.013603,0.31880345940589905,0.013297359459102154,0.6678991317749023,0.0009254118194803596,0.6206308603286743,0.6000000000000001,0,0,0
50,0.32991159684759264,0.013426811375490006,0.6566615917769184,0.013233,0.31616464257240295,0.01330234669148922,0.6705330610275269,0.0009263477404601872,0.6206308603286743,0.6000000000000001,0,1674.8286108970642,6.681332180614373e-05
