Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
0,0.999,0.001,0,0.000987,0.9741607308387756,0.0009756729123182595,0.024863600730895996,5.14340456447826e-07,0.6171400547027588,0.6000000000000001,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001433,0.9734206795692444,0.0014609505888074636,0.025118350982666016,4.801615318683616e-07,0.6171400547027588,0.6000000000000001,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.00224,0.9723096489906311,0.0021939699072390795,0.025496363639831543,4.547096636997594e-07,0.6171400547027588,0.6000000000000001,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.003405,0.9706560373306274,0.003284078324213624,0.026059865951538086,4.353214819730056e-07,0.6171400547027588,0.6000000000000001,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.004876,0.9682052135467529,0.004902148153632879,0.026892662048339844,4.202650529805396e-07,0.6171400547027588,0.6000000000000001,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.007267,0.9645796418190002,0.0073027159087359905,0.028117656707763672,4.083804583387973e-07,0.6171400547027588,0.6000000000000001,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.010877,0.9592285752296448,0.010849276557564735,0.029922127723693848,3.988644152741472e-07,0.6171400547027588,0.6000000000000001,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.016036,0.9513699412345886,0.016047215089201927,0.03258281946182251,3.9115042227422236e-07,0.6171400547027588,0.6000000000000001,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.023356,0.9399312734603882,0.023584360256791115,0.036484360694885254,3.848277287943347e-07,0.6171400547027588,0.6000000000000001,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.03386,0.9234936237335205,0.03435707837343216,0.04214930534362793,3.7959534893161617e-07,0.6171400547027588,0.6000000000000001,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.048772,0.9002747535705566,0.04943107068538666,0.05029416084289551,0.17213322222232819,0.6171400547027588,0.6000000000000001,0.16934582934703918,1694.034081697464,5.320554967428144e-06
11,0.8966069628508246,0.05828980923589169,0.04510322791328412,0.058575,0.8443471193313599,0.0563230961561203,0.09932976961135864,0.1693243831396103,0.6427817940711975,0.6000000000000001,0.16934582934703918,0,0
12,0.8632034706776296,0.06832161227448358,0.06847491704788715,0.068539,0.8118202686309814,0.06633011996746063,0.12184959650039673,0.1694543957710266,0.6427817940711975,0.6000000000000001,0.16934582934703918,0,0
13,0.8260220854813358,0.07839983719380622,0.09557807732485837,0.078658,0.7755303382873535,0.07638364285230637,0.14808601140975952,0.1705344319343567,0.6427817940711975,0.6000000000000001,0.16934582934703918,0,0
14,0.7857877875585493,0.08789549312517891,0.12631671931627209,0.087951,0.7363197207450867,0.08555739372968674,0.178122878074646,0.1705220639705658,0.6427817940711975,0.6000000000000001,0.16934582934703918,0,0
15,0.7435233001702761,0.09612682863206937,0.1603498711976548,0.096865,0.6944708824157715,0.10037891566753387,0.20515018701553345,0.2456805408000946,0.6427817940711975,0.6000000000000001,0.25471222889998035,1762.0990190505981,4.197711524593354e-05
16,0.7021954476124187,0.09411429007775972,0.2036902623098217,0.094326,0.6375949382781982,0.09050070494413376,0.2719043493270874,0.2567165195941925,0.658535897731781,0.6000000000000001,0.25471222889998035,0,0
