Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
12,0.8640666378872389,0.06649422699756832,0.06943913511519322,0.073,0.7598121166229248,0.07012729346752167,0.17006057500839233,0.1793786734342575,0.6751710176467896,0.6000000000000001,0.18306861082683504,0,0
13,0.8280571273570395,0.07532646400615957,0.09661640863680132,0.083,0.7225183844566345,0.07900114357471466,0.198480486869812,0.18217161297798157,0.6751710176467896,0.6000000000000001,0.18306861082683504,0,0
14,0.7895014095881033,0.08344066805619364,0.12705792235570323,0.085,0.6835021376609802,0.0860782042145729,0.23041963577270508,0.18094976246356964,0.6751710176467896,0.6000000000000001,0.18306861082683504,0,0
15,0.74935382988336,0.09026745613582984,0.16037871398081022,0.113,0.6426100134849548,0.09977822005748749,0.2576117515563965,0.2626529932022095,0.6751710176467896,0.6000000000000001,0.2631065347552491,1763.7262859344482,0.0010689030766204532
16,0.710257480308935,0.08800551289781408,0.20173700679325088,0.095,0.5846682190895081,0.1037987470626831,0.31153303384780884,0.2635686993598938,0.7082318663597107,0.6000000000000001,0.2631065347552491,0,0
17,0.6745025869864588,0.08389306762067923,0.241604345392862,0.102,0.545278012752533,0.09532980620861053,0.3593921661376953,0.2635662257671356,0.7082318663597107,0.6000000000000001,0.2631065347552491,0,0
18,0.6424185565914173,0.07836090078167447,0.2792205426269081,0.077,0.5146028995513916,0.08199193328619003,0.40340518951416016,0.2635859251022339,0.7082318663597107,0.6000000000000001,0.2631065347552491,0,0
19,0.614084303248893,0.07187892002905633,0.3140367767220507,0.079,0.48592302203178406,0.07612620294094086,0.4379507601261139,0.26323091983795166,0.7082318663597107,0.6000000000000001,0.2631065347552491,0,0
20,0.5893885751569602,0.06489309615478793,0.345718328688252,0.073,0.46007853746414185,0.07479538023471832,0.465126097202301,0.03820402920246124,0.7082318663597107,0.6000000000000001,0.038828027440349216,1681.5535254478455,0.00014585392720703756
21,0.5656218598848718,0.07227624240098285,0.3621018977141455,0.071,0.48807331919670105,0.07725632190704346,0.4346703588962555,0.037518251687288284,0.6598738431930542,0.6000000000000001,0.038828027440349216,0,0
22,0.5404601881678766,0.07932488490310184,0.38021492692902153,0.076,0.4653710424900055,0.08102049678564072,0.4536084830760956,0.03816378489136696,0.6598738431930542,0.6000000000000001,0.038828027440349216,0,0
23,0.5143298368679018,0.08572955162982215,0.39994061150227633,0.09,0.4410422146320343,0.08727271854877472,0.4716850817203522,0.039547935128211975,0.6598738431930542,0.6000000000000001,0.038828027440349216,0,0
24,0.4877162188479484,0.09119453513103344,0.4210892460210181,0.086,0.41549476981163025,0.09489263594150543,0.4896126091480255,0.028545957058668137,0.6598738431930542,0.6000000000000001,0.038828027440349216,0,0
25,0.46112527916070056,0.0954694078004307,0.44340531303886865,0.101,0.38909661769866943,0.10249042510986328,0.5084129571914673,0.40065428614616394,0.6598738431930542,0.6000000000000001,0.4000000095486332,1662.0468368530273,0.0001713856600093327
