Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
0,0.999,0.001,0,0,0.9146543741226196,1.2106212921025872e-07,0.08534550666809082,6.993466286076e-06,0.6743313670158386,0.6000000000000001,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001,0.9139748215675354,0.0009876550175249577,0.08503752946853638,6.933771146577783e-06,0.6743313670158386,0.6000000000000001,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.005,0.9127348065376282,0.0022055276203900576,0.08505964279174805,7.345033282035729e-06,0.6743313670158386,0.6000000000000001,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.005,0.910894513130188,0.003414182225242257,0.08569133281707764,0.00014729448594152927,0.6743313670158386,0.6000000000000001,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.006,0.908216655254364,0.005065210163593292,0.08671814203262329,0.005178346764296293,0.6743313670158386,0.6000000000000001,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.008,0.9043079614639282,0.007420466281473637,0.08827155828475952,0.005764636676758528,0.6743313670158386,0.6000000000000001,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.008,0.8985645771026611,0.010926840826869011,0.09050858020782471,0.0028359864372760057,0.6743313670158386,0.6000000000000001,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.019,0.8900890946388245,0.016289057210087776,0.09362185001373291,0.0013284517917782068,0.6743313670158386,0.6000000000000001,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.027,0.8776165843009949,0.02418169379234314,0.0982016921043396,0.0012655822793021798,0.6743313670158386,0.6000000000000001,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.032,0.859510600566864,0.03551037982106209,0.10497903823852539,0.0012621863279491663,0.6743313670158386,0.6000000000000001,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.049,0.8338049650192261,0.051386360079050064,0.11480867862701416,0.17949627339839935,0.6743313670158386,0.6000000000000001,0.18306861082683504,1624.6437866687775,0.0016992054933795827
11,0.8968090170620975,0.05749765245213332,0.0456933304857696,0.067,0.8041377067565918,0.06009262800216675,0.13576966524124146,0.1821398138999939,0.6682347655296326,0.6000000000000001,0.18306861082683504,0,0
12,0.8640666378872389,0.06649422699756832,0.06943913511519322,0.073,0.7697411179542542,0.06945117563009262,0.16080772876739502,0.18247641623020172,0.6682347655296326,0.6000000000000001,0.18306861082683504,0,0
13,0.8280571273570395,0.07532646400615957,0.09661640863680132,0.083,0.7322289943695068,0.07837465405464172,0.18939638137817383,0.18492545187473297,0.6682347655296326,0.6000000000000001,0.18306861082683504,0,0
14,0.7895014095881033,0.08344066805619364,0.12705792235570323,0.085,0.6928148865699768,0.08589233458042145,0.22129279375076294,0.17995992302894592,0.6682347655296326,0.6000000000000001,0.18306861082683504,0,0
15,0.74935382988336,0.09026745613582984,0.16037871398081022,0.113,0.6512773633003235,0.10003223270177841,0.2486904263496399,0.2507629692554474,0.6682347655296326,0.6000000000000001,0.2631065347552491,1707.1936960220337,0.0010161639207665306
