Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
0,0.999,0.001,0,0,0.8637866377830505,4.8288647747085633e-08,0.1362133026123047,8.610486838733777e-05,0.744469940662384,0.6000000000000001,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001,0.8631129860877991,0.0009824908338487148,0.13590455055236816,7.491485303035006e-05,0.744469940662384,0.6000000000000001,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.005,0.861943244934082,0.002164555713534355,0.13589221239089966,6.901052256580442e-05,0.744469940662384,0.6000000000000001,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.005,0.8601482510566711,0.0034660447854548693,0.13638567924499512,0.0005804531392641366,0.744469940662384,0.6000000000000001,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.006,0.857507050037384,0.005064049735665321,0.137428879737854,0.005665385629981756,0.744469940662384,0.6000000000000001,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.008,0.8536491394042969,0.00727499695494771,0.1390758752822876,0.005983775015920401,0.744469940662384,0.6000000000000001,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.008,0.8479693531990051,0.010864095762372017,0.1411665678024292,0.00366868800483644,0.744469940662384,0.6000000000000001,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.019,0.8395097851753235,0.016590088605880737,0.1439000964164734,0.0019095496973022819,0.744469940662384,0.6000000000000001,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.027,0.826826274394989,0.02519744634628296,0.14797627925872803,0.0017477035289630294,0.744469940662384,0.6000000000000001,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.032,0.8079256415367126,0.0378405898809433,0.15423375368118286,0.001727583701722324,0.744469940662384,0.6000000000000001,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.049,0.7805125117301941,0.05592411011457443,0.16356337070465088,0.184286966919899,0.744469940662384,0.6000000000000001,0.18306861082683504,1644.5245311260223,0.0016831999534494414
11,0.8968090170620975,0.05749765245213332,0.0456933304857696,0.067,0.5204727649688721,0.06703244149684906,0.4124947786331177,0.18436847627162933,1.1198399066925049,0.6000000000000001,0.18306861082683504,0,0
