Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
0,0.999,0.001,0,0,0.8341098427772522,7.936183124002127e-07,0.16588938236236572,1.3068638509139419e-05,0.7486575245857239,0.6000000000000001,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001,0.833361804485321,0.001000368152745068,0.16563785076141357,1.2099615560146049e-05,0.7486575245857239,0.6000000000000001,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.005,0.8322096467018127,0.0021432095672935247,0.16564714908599854,1.1792794794018846e-05,0.7486575245857239,0.6000000000000001,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.005,0.8304633498191833,0.0033964284230023623,0.16614019870758057,0.00024442921858280897,0.7486575245857239,0.6000000000000001,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.006,0.8278412818908691,0.005122134927660227,0.16703659296035767,0.003720614593476057,0.7486575245857239,0.6000000000000001,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.008,0.8239251375198364,0.007694055791944265,0.16838079690933228,0.003812005277723074,0.7486575245857239,0.6000000000000001,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.008,0.8180948495864868,0.01156842801719904,0.17033672332763672,0.002834494225680828,0.7486575245857239,0.6000000000000001,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.019,0.809441328048706,0.017360275611281395,0.173198401927948,0.0018066767370328307,0.7486575245857239,0.6000000000000001,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.027,0.7966699600219727,0.02588396519422531,0.17744606733322144,0.0016530691646039486,0.7486575245857239,0.6000000000000001,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.032,0.778060257434845,0.03816552832722664,0.18377423286437988,0.0016224223654717207,0.7486575245857239,0.6000000000000001,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.049,0.7516529560089111,0.055336084216833115,0.19301098585128784,0.1801227480173111,0.7486575245857239,0.6000000000000001,0.18306861082683504,1741.2550671100616,0.001653823577497817
11,0.8968090170620975,0.05749765245213332,0.0456933304857696,0.067,0.7995477318763733,0.059747546911239624,0.1407046914100647,0.18133902549743652,0.671627938747406,0.6000000000000001,0.18306861082683504,0,0
12,0.8640666378872389,0.06649422699756832,0.06943913511519322,0.073,0.7658631801605225,0.06907050311565399,0.16506630182266235,0.18149946630001068,0.671627938747406,0.6000000000000001,0.18306861082683504,0,0
13,0.8280571273570395,0.07532646400615957,0.09661640863680132,0.083,0.7290770411491394,0.0778711587190628,0.19305181503295898,0.18513727188110352,0.671627938747406,0.6000000000000001,0.18306861082683504,0,0
14,0.7895014095881033,0.08344066805619364,0.12705792235570323,0.085,0.6904457807540894,0.08504585921764374,0.2245083451271057,0.17834800481796265,0.671627938747406,0.6000000000000001,0.18306861082683504,0,0
15,0.74935382988336,0.09026745613582984,0.16037871398081022,0.113,0.6498209834098816,0.09913750737905502,0.2510415315628052,0.2499888390302658,0.671627938747406,0.6000000000000001,0.2631065347552491,1671.6565608978271,0.0011191221227785098
16,0.710257480308935,0.08800551289781408,0.20173700679325088,0.095,0.6615684628486633,0.09162405878305435,0.24680745601654053,0.26164674758911133,0.6322758197784424,0.6000000000000001,0.2631065347552491,0,0
17,0.6745025869864588,0.08389306762067923,0.241604345392862,0.102,0.6249564290046692,0.08670123666524887,0.28834235668182373,0.26228392124176025,0.6322758197784424,0.6000000000000001,0.2631065347552491,0,0
18,0.6424185565914173,0.07836090078167447,0.2792205426269081,0.077,0.5927655100822449,0.08019184321165085,0.3270426392555237,0.26238057017326355,0.6322758197784424,0.6000000000000001,0.2631065347552491,0,0
19,0.614084303248893,0.07187892002905633,0.3140367767220507,0.079,0.5647028684616089,0.07283008098602295,0.36246705055236816,0.2586762011051178,0.6322758197784424,0.6000000000000001,0.2631065347552491,0,0
20,0.5893885751569602,0.06489309615478793,0.345718328688252,0.073,0.5396663546562195,0.07224290817975998,0.38809072971343994,0.0422748401761055,0.6322758197784424,0.6000000000000001,0.038828027440349216,1672.4462206363678,0.000957901869898948
21,0.5656218598848718,0.07227624240098285,0.3621018977141455,0.071,0.4905753433704376,0.07792148739099503,0.43150314688682556,0.040457967668771744,0.6564818024635315,0.6000000000000001,0.038828027440349216,0,0
22,0.5404601881678766,0.07932488490310184,0.38021492692902153,0.076,0.46538278460502625,0.08372233062982559,0.45089486241340637,0.04082292318344116,0.6564818024635315,0.6000000000000001,0.038828027440349216,0,0
23,0.5143298368679018,0.08572955162982215,0.39994061150227633,0.09,0.44001325964927673,0.0885135605931282,0.47147318720817566,0.03974431753158569,0.6564818024635315,0.6000000000000001,0.038828027440349216,0,0
24,0.4877162188479484,0.09119453513103344,0.4210892460210181,0.086,0.4148532450199127,0.09248140454292297,0.4926653802394867,0.030910026282072067,0.6564818024635315,0.6000000000000001,0.038828027440349216,0,0
25,0.46112527916070056,0.0954694078004307,0.44340531303886865,0.101,0.3901500999927521,0.09675324708223343,0.5130966901779175,0.3894394040107727,0.6564818024635315,0.6000000000000001,0.4000000095486332,1698.1695218086243,0.0009065753151046522
26,0.439147135437053,0.06861232180013865,0.4922405427628081,0.068,0.3926472067832947,0.06082174554467201,0.5465310215950012,0.39448806643486023,0.6365562081336975,0.6000000000000001,0.4000000095486332,0,0
27,0.4240837244006311,0.04877212976354965,0.527144145835819,0.043,0.3800431787967682,0.042802594602108,0.577154278755188,0.39405539631843567,0.6365562081336975,0.6000000000000001,0.4000000095486332,0,0
28,0.4137301284360382,0.03440874282312094,0.5518611287408407,0.041,0.37153002619743347,0.029937902465462685,0.5985320806503296,0.39403536915779114,0.6365562081336975,0.6000000000000001,0.4000000095486332,0,0
29,0.4065965285275626,0.02414982094080586,0.5692536505316311,0.025,0.3655603528022766,0.02085973136126995,0.6135799288749695,0.3915795087814331,0.6365562081336975,0.6000000000000001,0.4000000095486332,0,0
30,0.4016721682382115,0.01688907984656533,0.5814387519152225,0.016,0.36122119426727295,0.017714712768793106,0.6210640668869019,0.04660071060061455,0.6365562081336975,0.6000000000000001,0.045445150637260574,1732.2503080368042,0.0008986563515975569
31,0.3976329639287332,0.016793812773880763,0.5855732232973854,0.01,0.3640750050544739,0.009929526597261429,0.6259954571723938,0.045359592884778976,0.6258371472358704,0.6000000000000001,0.045445150637260574,0,0
32,0.3936615803669415,0.016658993803516958,0.5896794258295409,0.014,0.3608621656894684,0.014241229742765427,0.6248966455459595,0.045874014496803284,0.6258371472358704,0.6000000000000001,0.045445150637260574,0,0
33,0.3897658543720766,0.016486295570826485,0.5937478500570965,0.02,0.35695135593414307,0.0165620818734169,0.6264865398406982,0.044694896787405014,0.6258371472358704,0.6000000000000001,0.045445150637260574,0,0
34,0.38595286950878244,0.016277695212590287,0.5977694352786272,0.012,0.3529474437236786,0.01665429212152958,0.6303982734680176,0.041958149522542953,0.6258371472358704,0.6000000000000001,0.045445150637260574,0,0
35,0.38222892883994375,0.016035432001873868,0.6017356391581823,0.02,0.34937232732772827,0.016701413318514824,0.633926272392273,0.3370640277862549,0.6258371472358704,0.6000000000000001,0.3371901066845546,1729.6447639465332,0.0009758599855646846
36,0.3790776569691282,0.011774705456164413,0.6091476375747072,0.017,0.3437618315219879,0.013674664311110973,0.6425634622573853,0.335204154253006,0.6406386494636536,0.6000000000000001,0.3371901066845546,0,0
37,0.3767821325593796,0.00863210623634025,0.6145857612042799,0.009,0.3413383662700653,0.006514235865324736,0.6521474123001099,0.34018662571907043,0.6406386494636536,0.6000000000000001,0.3371901066845546,0,0
