Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
25,0.4874663522375315,0.07275838502478557,0.4397752627376833,0.078,0.9032979011535645,1.9318967758863437e-08,0.09670209884643555,0.009062357246875763,0.8516613245010376,0.6000000000000001,0.019294145725755517,1748.3073959350586,1.0317805642999436e-11
26,0.4659263965281619,0.07778052606254687,0.4562930774092916,0.077,0.9555045366287231,1.671381610890421e-08,0.044495463371276855,0.009366750717163086,0.8877409100532532,0.6000000000000001,0.019294145725755517,0,0
27,0.4440915537427989,0.08207296227889686,0.4738354839783045,0.075,0.9555047750473022,1.6689096327127118e-08,0.044495224952697754,0.00971969123929739,0.8877409100532532,0.6000000000000001,0.019294145725755517,0,0
28,0.4223010578685262,0.0854748173964138,0.4922241247350604,0.095,0.9555050730705261,1.6666447777424764e-08,0.04449492692947388,0.010124369524419308,0.8877409100532532,0.6000000000000001,0.019294145725755517,0,0
29,0.4008801965935417,0.08786977665400998,0.5112500267524487,0.09,0.9555053114891052,1.664560755898492e-08,0.044494688510894775,0.010586279444396496,0.8877409100532532,0.6000000000000001,0.019294145725755517,0,0
30,0.38012077271493205,0.08919477394633897,0.5306844533387296,0.088,0.9555054903030396,1.662647441946774e-08,0.04449450969696045,0.02906123735010624,0.8877409100532532,0.6000000000000001,0.04771982914501092,1897.6513872146606,8.739857356853486e-11
31,0.360538792882684,0.08694046309470535,0.5525207440226114,0.071,0.9153395891189575,1.781179825854906e-08,0.08466041088104248,0.03130866959691048,0.8977563977241516,0.6000000000000001,0.04771982914501092,0,0
32,0.3425231814664005,0.08379243821484601,0.5736843803187544,0.091,0.9153459668159485,1.7796585538576437e-08,0.08465403318405151,0.0334649495780468,0.8977563977241516,0.6000000000000001,0.04771982914501092,0,0
33,0.3260960340775949,0.0799282465548969,0.593975719367509,0.074,0.9153534770011902,1.778297864518663e-08,0.08464652299880981,0.03554002568125725,0.8977563977241516,0.6000000000000001,0.04771982914501092,0,0
34,0.3112300251702535,0.07553002561417242,0.613239949215575,0.082,0.9153623580932617,1.7770771520986273e-08,0.08463764190673828,0.037544768303632736,0.8977563977241516,0.6000000000000001,0.04771982914501092,0,0
35,0.2978612731411925,0.07077208821874752,0.6313666386400607,0.062,0.9153724312782288,1.7759928638838574e-08,0.08462756872177124,0.3038787543773651,0.8977563977241516,0.6000000000000001,0.40000000966305516,1660.1559252738953,1.2443616281826758e-11
36,0.2877264255112277,0.04628923219173074,0.6659843422970423,0.056,0.9228411316871643,2.6672610786704354e-08,0.0771588683128357,0.41155728697776794,0.6931912899017334,0.6000000000000001,0.40000000966305516,0,0
37,0.28130049517534644,0.03012854073738329,0.6885709640872715,0.031,0.9228427410125732,2.665760767683878e-08,0.07715725898742676,0.4273410439491272,0.6931912899017334,0.6000000000000001,0.40000000966305516,0,0
38,0.2772016588427765,0.019549162793633418,0.7032491783635912,0.029,0.9228440523147583,2.664347498182451e-08,0.0771559476852417,0.3649192154407501,0.6931912899017334,0.6000000000000001,0.40000000966305516,0,0
39,0.27457669670840934,0.012659504977730978,0.7127637983138609,0.019,0.9228450059890747,2.6630317506715073e-08,0.07715499401092529,0.25768792629241943,0.6931912899017334,0.6000000000000001,0.40000000966305516,0,0
40,0.2728911899542716,0.0081875308572802,0.7189212791884494,0.005,0.9228456020355225,2.661782438906357e-08,0.07715439796447754,0.1524927020072937,0.6931912899017334,0.6000000000000001,0,0,0
41,0.2715779509157602,0.007892802091364729,0.7205292469928762,0.005,0.9228458404541016,2.660625142425488e-08,0.07715415954589844,0.08241569250822067,0.6931912899017334,0.6000000000000001,0,0,0
42,0.2703184522238362,0.00760281251979868,0.7220787352563661,0.006,0.9228456020355225,2.6595394331252464e-08,0.07715439796447754,0.045889995992183685,0.6931912899017334,0.6000000000000001,0,0,0
43,0.2691111975420411,0.007318059945097508,0.7235707425128625,0.011,0.9228450059890747,2.6585150081359643e-08,0.07715499401092529,0.028353754431009293,0.6931912899017334,0.6000000000000001,0,0,0
44,0.26795466043081695,0.007038979051970896,0.7250063605172133,0.003,0.9228439927101135,2.6575516898219576e-08,0.07715600728988647,0.019688649103045464,0.6931912899017334,0.6000000000000001,0,0,0
45,0.26684729365633325,0.00676594442736546,0.7263867619163024,0.008,0.9228425025939941,2.656664754852045e-08,0.07715749740600586,0.015077336691319942,0.6931912899017334,0.6000000000000001,0,0,0
46,0.26578753764906443,0.006499273803495924,0.7277131885474408,0.004,0.9228405356407166,2.655823827524273e-08,0.07715946435928345,0.012416064739227295,0.6931912899017334,0.6000000000000001,0,0,0
47,0.2647738281421981,0.006239231455678857,0.7289869404021244,0.011,0.9228381514549255,2.6550438292360923e-08,0.07716184854507446,0.01076366938650608,0.6931912899017334,0.6000000000000001,0,0,0
48,0.2638046030252701,0.005986031694598799,0.7302093652801324,0.008,0.9228352904319763,2.654309660954368e-08,0.07716470956802368,0.009672426618635654,0.6931912899017334,0.6000000000000001,0,0,0
49,0.26287830845237364,0.005739842400139475,0.7313818491474882,0.008,0.9228320121765137,2.653626296478251e-08,0.07716798782348633,0.008914226666092873,0.6931912899017334,0.6000000000000001,0,0,0
50,0.26199340424702755,0.005500788551080909,0.7325058072018927,0.01,0.9228282570838928,2.6529935581720565e-08,0.07717174291610718,0.008365112356841564,0.6931912899017334,0.6000000000000001,0,1649.7132804393768,3.420921566864888e-11
