Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
0,0.999,0.001,0,0,0.9737793803215027,2.29140280083584e-08,0.026220619678497314,0.00025133820599876344,0.6373800039291382,0.6000000000000001,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001,0.973779022693634,2.3281842231881456e-08,0.026220977306365967,0.00018897323752753437,0.6373800039291382,0.6000000000000001,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.005,0.9737744331359863,2.3718088826285566e-08,0.026225566864013672,0.00015194941079244018,0.6373800039291382,0.6000000000000001,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.005,0.9737700819969177,2.42350655099699e-08,0.026229918003082275,0.00012843501463066787,0.6373800039291382,0.6000000000000001,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.006,0.9737673997879028,2.4847668811389667e-08,0.026232600212097168,0.00011267891386523843,0.6373800039291382,0.6000000000000001,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.008,0.9737663269042969,2.5573175577164875e-08,0.026233673095703125,0.0001016565875033848,0.6373800039291382,0.6000000000000001,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.008,0.9737663269042969,2.6432353195104952e-08,0.026233673095703125,9.366994345327839e-05,0.6373800039291382,0.6000000000000001,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.019,0.9737666845321655,2.7449777562083e-08,0.026233315467834473,8.771252032602206e-05,0.6373800039291382,0.6000000000000001,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.027,0.9737669229507446,2.8654804751226948e-08,0.02623307704925537,8.315896411659196e-05,0.6373800039291382,0.6000000000000001,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.032,0.973766565322876,3.0082144775178676e-08,0.026233375072479248,7.960556831676513e-05,0.6373800039291382,0.6000000000000001,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.049,0.97376549243927,3.1773684128211244e-08,0.026234447956085205,0.1208604946732521,0.6373800039291382,0.6000000000000001,0.12194752160275435,1747.5133924484253,6.7094757750618025e-12
