Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
31,0.360538792882684,0.08694046309470535,0.5525207440226114,0.071,0.9018234014511108,1.905627655673925e-08,0.09817659854888916,0.03104514256119728,0.8429186344146729,0.6000000000000001,0.04771982914501092,0,0
32,0.3425231814664005,0.08379243821484601,0.5736843803187544,0.091,0.9018328189849854,1.90352782425407e-08,0.09816718101501465,0.03351631388068199,0.8429186344146729,0.6000000000000001,0.04771982914501092,0,0
33,0.3260960340775949,0.0799282465548969,0.593975719367509,0.074,0.9018433690071106,1.9016153984807715e-08,0.0981566309928894,0.035932816565036774,0.8429186344146729,0.6000000000000001,0.04771982914501092,0,0
34,0.3112300251702535,0.07553002561417242,0.613239949215575,0.082,0.9018549919128418,1.8998969508743357e-08,0.0981450080871582,0.03828074410557747,0.8429186344146729,0.6000000000000001,0.04771982914501092,0,0
35,0.2978612731411925,0.07077208821874752,0.6313666386400607,0.062,0.901867687702179,1.8983429939112284e-08,0.09813231229782104,0.3105297088623047,0.8429186344146729,0.6000000000000001,0.40000000966305516,1643.1843957901,7.315823481601332e-12
36,0.2877264255112277,0.04628923219173074,0.6659843422970423,0.056,0.9540085196495056,1.863107002009201e-08,0.045991480350494385,0.43654462695121765,0.8545212745666504,0.6000000000000001,0.40000000966305516,0,0
37,0.28130049517534644,0.03012854073738329,0.6885709640872715,0.031,0.9540085196495056,1.861576137685006e-08,0.045991480350494385,0.45571330189704895,0.8545212745666504,0.6000000000000001,0.40000000966305516,0,0
38,0.2772016588427765,0.019549162793633418,0.7032491783635912,0.029,0.9540084004402161,1.8601209461621693e-08,0.045991599559783936,0.39755529165267944,0.8545212745666504,0.6000000000000001,0.40000000966305516,0,0
39,0.27457669670840934,0.012659504977730978,0.7127637983138609,0.019,0.9540082216262817,1.858727038950292e-08,0.04599177837371826,0.2703455090522766,0.8545212745666504,0.6000000000000001,0.40000000966305516,0,0
40,0.2728911899542716,0.0081875308572802,0.7189212791884494,0.005,0.9540079236030579,1.857408804539773e-08,0.04599207639694214,0.1211918294429779,0.8545212745666504,0.6000000000000001,0,0,0
41,0.2715779509157602,0.007892802091364729,0.7205292469928762,0.005,0.9540073871612549,1.8561514991688455e-08,0.04599261283874512,0.04314417392015457,0.8545212745666504,0.6000000000000001,0,0,0
42,0.2703184522238362,0.00760281251979868,0.7220787352563661,0.006,0.9540067911148071,1.8549553004731933e-08,0.04599320888519287,0.019522327929735184,0.8545212745666504,0.6000000000000001,0,0,0
43,0.2691111975420411,0.007318059945097508,0.7235707425128625,0.011,0.9540059566497803,1.85381630046777e-08,0.04599404335021973,0.011918154545128345,0.8545212745666504,0.6000000000000001,0,0,0
44,0.26795466043081695,0.007038979051970896,0.7250063605172133,0.003,0.9540049433708191,1.8527311240745803e-08,0.04599505662918091,0.008790669031441212,0.8545212745666504,0.6000000000000001,0,0,0
45,0.26684729365633325,0.00676594442736546,0.7263867619163024,0.008,0.9540037512779236,1.8517031463716194e-08,0.045996248722076416,0.007233575452119112,0.8545212745666504,0.6000000000000001,0,0,0
46,0.26578753764906443,0.006499273803495924,0.7277131885474408,0.004,0.954002320766449,1.8507250842958456e-08,0.045997679233551025,0.006351151503622532,0.8545212745666504,0.6000000000000001,0,0,0
47,0.2647738281421981,0.006239231455678857,0.7289869404021244,0.011,0.95400071144104,1.8498004905609378e-08,0.04599928855895996,0.005803959909826517,0.8545212745666504,0.6000000000000001,0,0,0
48,0.2638046030252701,0.005986031694598799,0.7302093652801324,0.008,0.953998863697052,1.8489185293901755e-08,0.046001136302948,0.005441677290946245,0.8545212745666504,0.6000000000000001,0,0,0
49,0.26287830845237364,0.005739842400139475,0.7313818491474882,0.008,0.9539968371391296,1.8480864838466005e-08,0.04600316286087036,0.005189592018723488,0.8545212745666504,0.6000000000000001,0,0,0
50,0.26199340424702755,0.005500788551080909,0.7325058072018927,0.01,0.9539945721626282,1.8472899654398134e-08,0.046005427837371826,0.005007182713598013,0.8545212745666504,0.6000000000000001,0,1631.213984489441,6.97999659433635e-11
