Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
0,0.999,0.001,0,0,0.9836444854736328,0.0012565121287479997,0.015098989009857178,1.3092112567392178e-06,0.58333420753479,0.6000000000000001,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001,0.9827721118927002,0.0018236213363707066,0.015404284000396729,1.067038169821899e-06,0.58333420753479,0.6000000000000001,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.005,0.9815089702606201,0.002645517699420452,0.015845537185668945,9.116544674725446e-07,0.58333420753479,0.6000000000000001,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.005,0.9796751737594604,0.0038361225742846727,0.016488730907440186,8.065104566412629e-07,0.58333420753479,0.6000000000000001,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.006,0.9770237803459167,0.005555364768952131,0.017420828342437744,7.322760779970849e-07,0.58333420753479,0.6000000000000001,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.008,0.97320556640625,0.008027538657188416,0.01876688003540039,6.780291528230009e-07,0.58333420753479,0.6000000000000001,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.008,0.9677233099937439,0.011570707894861698,0.020705997943878174,6.372515031216608e-07,0.58333420753479,0.6000000000000001,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.019,0.9598839282989502,0.016619054600596428,0.023497045040130615,6.058647841200582e-07,0.58333420753479,0.6000000000000001,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.027,0.9487561583518982,0.023747891187667847,0.027495920658111572,5.812209451505623e-07,0.58333420753479,0.6000000000000001,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.032,0.9331368803977966,0.03368150070309639,0.033181607723236084,5.61537490284536e-07,0.58333420753479,0.6000000000000001,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.049,0.9115369915962219,0.04724934697151184,0.04121369123458862,0.12189596891403198,0.58333420753479,0.6000000000000001,0.12194752160275435,1716.1831138134003,4.663078324776726e-06
11,0.8958948703121119,0.061110675001516575,0.04299445468637161,0.07,0.8557061553001404,0.06508656591176987,0.07920730113983154,0.12236542999744415,0.648390531539917,0.6000000000000001,0.12194752160275435,0,0
12,0.8601027611456559,0.07502580049475364,0.06487143835959064,0.082,0.8161209225654602,0.08116776496171951,0.10271131992340088,0.12147380411624908,0.648390531539917,0.6000000000000001,0.12194752160275435,0,0
13,0.8185862775630617,0.08999606370461102,0.09141765873232738,0.099,0.7699272036552429,0.09843258559703827,0.13164019584655762,0.12297821789979935,0.648390531539917,0.6000000000000001,0.12194752160275435,0,0
14,0.7720284404796178,0.10513321900243826,0.12283834051794405,0.107,0.7183586359024048,0.11511680483818054,0.16652452945709229,0.12182226777076721,0.648390531539917,0.6000000000000001,0.12194752160275435,0,0
15,0.7217036433236241,0.1192889302333575,0.15900742644301835,0.145,0.6619608402252197,0.13993433117866516,0.1981048583984375,0.37446048855781555,0.648390531539917,0.6000000000000001,0.4000000099820904,1754.2841446399689,1.9689041764149587e-05
16,0.6758722591484502,0.0995097910203711,0.22461794983117866,0.106,0.8988940119743347,1.981335095990744e-08,0.10110598802566528,0.4233399033546448,0.8833067417144775,0.6000000000000001,0.4000000099820904,0,0
