Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
13,0.8185862775630617,0.08999606370461102,0.09141765873232738,0.099,0.7606421113014221,0.10229095816612244,0.13706690073013306,0.1230996623635292,0.6561076641082764,0.6000000000000001,0.12194752160275435,0,0
14,0.7720284404796178,0.10513321900243826,0.12283834051794405,0.107,0.7112617492675781,0.10936281830072403,0.17937541007995605,0.12297601252794266,0.6561076641082764,0.6000000000000001,0.12194752160275435,0,0
15,0.7217036433236241,0.1192889302333575,0.15900742644301835,0.145,0.6539520025253296,0.1470029652118683,0.1990450620651245,0.3998224437236786,0.6561076641082764,0.6000000000000001,0.4000000099820904,1747.2873334884644,1.2813348622571255e-06
16,0.6758722591484502,0.0995097910203711,0.22461794983117866,0.106,0.6246370673179626,0.10588782280683517,0.2694751024246216,0.4002685248851776,0.6510891914367676,0.6000000000000001,0.4000000099820904,0,0
17,0.6403022860556794,0.08101603408480888,0.2786816798595119,0.099,0.580605149269104,0.09860462695360184,0.32079023122787476,0.40019702911376953,0.6510891914367676,0.6000000000000001,0.4000000099820904,0,0
18,0.6129840280955775,0.06473276229677247,0.32228320960765033,0.064,0.5551175475120544,0.06380094587802887,0.3810815215110779,0.4001055955886841,0.6510891914367676,0.6000000000000001,0.4000000099820904,0,0
19,0.5921451132323422,0.05098451476289647,0.35687037200476174,0.057,0.5320662260055542,0.05671875923871994,0.41121500730514526,0.3988811671733856,0.6510891914367676,0.6000000000000001,0.4000000099820904,0,0
20,0.576318038841987,0.03971950912324189,0.3839624520347716,0.046,0.5157728791236877,0.0457882285118103,0.43843889236450195,0.03740766644477844,0.6510891914367676,0.6000000000000001,-9.98E-09,1757.9766309261322,1.1170119621228699e-05
21,0.5617409293960371,0.045756977942356954,0.3925020926616065,0.045,0.9519267678260803,2.295694301324147e-08,0.04807323217391968,0.010030437260866165,0.7214133143424988,0.6000000000000001,-9.98E-09,0,0
22,0.5454791439824804,0.05222669318230871,0.4022941628352113,0.05,0.9519264101982117,2.2911974539852054e-08,0.04807358980178833,0.007864111103117466,0.7214133143424988,0.6000000000000001,-9.98E-09,0,0
23,0.5275834782938026,0.05900320066421228,0.4134133210419856,0.063,0.9519261717796326,2.287241507303861e-08,0.04807382822036743,0.007495493162423372,0.7214133143424988,0.6000000000000001,-9.98E-09,0,0
24,0.508178668233422,0.06591667411130554,0.425904657655273,0.061,0.9519258737564087,2.283767308597362e-08,0.04807412624359131,0.007482577580958605,0.7214133143424988,0.6000000000000001,-9.98E-09,0,0
25,0.4874663522375315,0.07275838502478557,0.4397752627376833,0.078,0.95192551612854,2.280746258520594e-08,0.04807448387145996,0.01794678531587124,0.7214133143424988,0.6000000000000001,0.019294145725755517,1749.2467453479767,4.433490008681384e-11
26,0.4659263965281619,0.07778052606254687,0.4562930774092916,0.077,0.3955548405647278,0.07638435065746307,0.528060793876648,0.020763782784342766,0.6842448115348816,0.6000000000000001,0.019294145725755517,0,0
27,0.4440915537427989,0.08207296227889686,0.4738354839783045,0.075,0.3767174780368805,0.07544654607772827,0.5478359460830688,0.02023467794060707,0.6842448115348816,0.6000000000000001,0.019294145725755517,0,0
28,0.4223010578685262,0.0854748173964138,0.4922241247350604,0.095,0.35341063141822815,0.09377755969762802,0.552811861038208,0.018215786665678024,0.6842448115348816,0.6000000000000001,0.019294145725755517,0,0
29,0.4008801965935417,0.08786977665400998,0.5112500267524487,0.09,0.3328627347946167,0.09024284034967422,0.5768944025039673,0.01327531784772873,0.6842448115348816,0.6000000000000001,0.019294145725755517,0,0
30,0.38012077271493205,0.08919477394633897,0.5306844533387296,0.088,0.3139893412590027,0.08822793513536453,0.5977827310562134,0.04667140170931816,0.6842448115348816,0.6000000000000001,0.04771982914501092,2476.6147725582123,2.5340190885185064e-05
31,0.360538792882684,0.08694046309470535,0.5525207440226114,0.071,0.3034919798374176,0.07463248074054718,0.621875524520874,0.04689708724617958,0.6542547345161438,0.6000000000000001,0.04771982914501092,0,0
32,0.3425231814664005,0.08379243821484601,0.5736843803187544,0.091,0.287017822265625,0.08827827870845795,0.6247038841247559,0.046899642795324326,0.6542547345161438,0.6000000000000001,0.04771982914501092,0,0
33,0.3260960340775949,0.0799282465548969,0.593975719367509,0.074,0.271727055311203,0.08048631995916367,0.6477866172790527,0.04689917340874672,0.6542547345161438,0.6000000000000001,0.04771982914501092,0,0
34,0.3112300251702535,0.07553002561417242,0.613239949215575,0.082,0.2579233944416046,0.07364298403263092,0.668433666229248,0.0466502346098423,0.6542547345161438,0.6000000000000001,0.04771982914501092,0,0
35,0.2978612731411925,0.07077208821874752,0.6313666386400607,0.062,0.2457934319972992,0.06787898391485214,0.6863275766372681,0.4001474976539612,0.6542547345161438,0.6000000000000001,0.40000000966305516,1634.5573663711548,0.00014206393487038556
36,0.2877264255112277,0.04628923219173074,0.6659843422970423,0.056,0.2506469190120697,0.05034048855304718,0.6990126371383667,0.40294769406318665,0.6656857132911682,0.6000000000000001,0.40000000966305516,0,0
37,0.28130049517534644,0.03012854073738329,0.6885709640872715,0.031,0.24197617173194885,0.02954343892633915,0.728480339050293,0.40273022651672363,0.6656857132911682,0.6000000000000001,0.40000000966305516,0,0
38,0.2772016588427765,0.019549162793633418,0.7032491783635912,0.029,0.23605848848819733,0.026444517076015472,0.7374970316886902,0.4026259481906891,0.6656857132911682,0.6000000000000001,0.40000000966305516,0,0
39,0.27457669670840934,0.012659504977730978,0.7127637983138609,0.019,0.23236599564552307,0.016250979155302048,0.7513830661773682,0.3983341157436371,0.6656857132911682,0.6000000000000001,0.40000000966305516,0,0
40,0.2728911899542716,0.0081875308572802,0.7189212791884494,0.005,0.23015621304512024,0.004901097156107426,0.7649426460266113,0.004540698602795601,0.6656857132911682,0.6000000000000001,0,0,0
41,0.2715779509157602,0.007892802091364729,0.7205292469928762,0.005,0.2287825495004654,0.004959091544151306,0.7662583589553833,0.0005957703688181937,0.6656857132911682,0.6000000000000001,0,0,0
42,0.2703184522238362,0.00760281251979868,0.7220787352563661,0.006,0.22779211401939392,0.006477569695562124,0.7657302618026733,0.0005425698473118246,0.6656857132911682,0.6000000000000001,0,0,0
43,0.2691111975420411,0.007318059945097508,0.7235707425128625,0.011,0.22690396010875702,0.006805871147662401,0.7662901282310486,0.0005345789832063019,0.6656857132911682,0.6000000000000001,0,0,0
44,0.26795466043081695,0.007038979051970896,0.7250063605172133,0.003,0.22596104443073273,0.006909133400768042,0.7671298384666443,0.0005319237825460732,0.6656857132911682,0.6000000000000001,0,0,0
45,0.26684729365633325,0.00676594442736546,0.7263867619163024,0.008,0.224891796708107,0.007054930552840233,0.7680532932281494,0.0005310344276949763,0.6656857132911682,0.6000000000000001,0,0,0
46,0.26578753764906443,0.006499273803495924,0.7277131885474408,0.004,0.22368460893630981,0.00726341363042593,0.7690519690513611,0.0005311427521519363,0.6656857132911682,0.6000000000000001,0,0,0
47,0.2647738281421981,0.006239231455678857,0.7289869404021244,0.011,0.22236891090869904,0.007519533392041922,0.7701115608215332,0.0005317995673976839,0.6656857132911682,0.6000000000000001,0,0,0
48,0.2638046030252701,0.005986031694598799,0.7302093652801324,0.008,0.22099921107292175,0.007804441265761852,0.7711963653564453,0.0005326751852408051,0.6656857132911682,0.6000000000000001,0,0,0
49,0.26287830845237364,0.005739842400139475,0.7313818491474882,0.008,0.2196388691663742,0.008101209998130798,0.7722598910331726,0.0005335647147148848,0.6656857132911682,0.6000000000000001,0,0,0
50,0.26199340424702755,0.005500788551080909,0.7325058072018927,0.01,0.2183471918106079,0.008395996876060963,0.7732568383216858,0.0005343647790141404,0.6656857132911682,0.6000000000000001,0,1682.7400159835815,0.00011205382247892545
