Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
0,0.999,0.001,0,0,0.9824169874191284,0.001301102340221405,0.01628190279006958,9.258625937036413e-07,0.5818156599998474,0.6000000000000001,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001,0.9815171957015991,0.0018875584937632084,0.01659524440765381,7.664078793823137e-07,0.5818156599998474,0.6000000000000001,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.005,0.980212926864624,0.002736288821324706,0.01705080270767212,6.619917485295446e-07,0.5818156599998474,0.6000000000000001,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.005,0.9783298373222351,0.003960324451327324,0.017709851264953613,5.902297743887175e-07,0.5818156599998474,0.6000000000000001,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.006,0.9756122827529907,0.005725483410060406,0.018662214279174805,5.389484840634395e-07,0.5818156599998474,0.6000000000000001,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.008,0.9716972708702087,0.008261437527835369,0.020041286945343018,5.011131634091726e-07,0.5818156599998474,0.6000000000000001,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.008,0.9660807251930237,0.011887326836585999,0.022031962871551514,4.724473114947614e-07,0.5818156599998474,0.6000000000000001,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.019,0.9580706357955933,0.017035221680998802,0.024894118309020996,4.502374792991759e-07,0.5818156599998474,0.6000000000000001,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.027,0.946732759475708,0.024273376911878586,0.028993844985961914,4.327002329773677e-07,0.5818156599998474,0.6000000000000001,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.032,0.9308573007583618,0.03431786969304085,0.03482484817504883,4.1862261923597544e-07,0.5818156599998474,0.6000000000000001,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.049,0.908974289894104,0.047999463975429535,0.04302626848220825,0.12150110304355621,0.5818156599998474,0.6000000000000001,0.12194752160275435,1732.5972278118134,4.172796493018469e-06
11,0.8958948703121119,0.061110675001516575,0.04299445468637161,0.07,0.8306963443756104,0.07011869549751282,0.09918498992919922,0.12205172330141068,0.6806044578552246,0.6000000000000001,0.12194752160275435,0,0
