Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
0,0.999,0.001,0,0,0.9820499420166016,0.0013169258600100875,0.016633152961730957,1.8065038602799177e-06,0.5811744928359985,0.6000000000000001,0,0,0
1,0.998263535689069,0.0014906397596852197,0.0002458245512457344,0.001,0.981141209602356,0.0019069912377744913,0.016951799392700195,1.404922727488156e-06,0.5811744928359985,0.6000000000000001,0,0,0
2,0.9971670712004179,0.0022207790103248963,0.0006121497892572263,0.005,0.9798262119293213,0.002760397270321846,0.01741337776184082,1.1735438647519914e-06,0.5811744928359985,0.6000000000000001,0,0,0
3,0.9955364238165127,0.0033058865773277946,0.0011576896061595478,0.005,0.9779242873191833,0.003991828765720129,0.01808387041091919,1.0291222451996873e-06,0.5811744928359985,0.6000000000000001,0,0,0
4,0.9931154268490195,0.004915278491826474,0.0019692946591541114,0.006,0.975182831287384,0.005765131674706936,0.01905202865600586,9.333582511317218e-07,0.5811744928359985,0.6000000000000001,0,0,0
5,0.9895298936530811,0.007295169643296156,0.003174936703622988,0.008,0.9712435603141785,0.008309807628393173,0.02044665813446045,8.668162649883016e-07,0.5811744928359985,0.6000000000000001,0,0,0
6,0.9842391133892079,0.010798911711131703,0.004961974899660631,0.008,0.9656010866165161,0.011945448815822601,0.022453486919403076,8.188307560885733e-07,0.5811744928359985,0.6000000000000001,0,0,0
7,0.9764741634781718,0.015923661222368223,0.007602175299460097,0.019,0.9575579762458801,0.017105350270867348,0.02533668279647827,7.831667403479514e-07,0.5811744928359985,0.6000000000000001,0,0,0
8,0.9651678140728802,0.023347900693781738,0.011484285233338287,0.027,0.9461824893951416,0.02435779571533203,0.029459714889526367,7.559901291642745e-07,0.5811744928359985,0.6000000000000001,0,0,0
9,0.9488926716646019,0.03395427275965303,0.01715305557574527,0.032,0.9302757382392883,0.0344146192073822,0.03530961275100708,7.348434678533522e-07,0.5811744928359985,0.6000000000000001,0,0,0
10,0.9258466335654217,0.048804605353306635,0.025348761081271886,0.049,0.9083660244941711,0.048099860548973083,0.04353410005569458,0.12270782142877579,0.5811744928359985,0.6000000000000001,0.12194752160275435,1713.8608524799347,4.515559996272139e-06
11,0.8958948703121119,0.061110675001516575,0.04299445468637161,0.07,0.853464663028717,0.06505690515041351,0.08147841691970825,0.1219022274017334,0.6458731889724731,0.6000000000000001,0.12194752160275435,0,0
12,0.8601027611456559,0.07502580049475364,0.06487143835959064,0.082,0.8142545819282532,0.08085803687572479,0.10488736629486084,0.1213238313794136,0.6458731889724731,0.6000000000000001,0.12194752160275435,0,0
13,0.8185862775630617,0.08999606370461102,0.09141765873232738,0.099,0.7685897946357727,0.09777481853961945,0.13363540172576904,0.1230088621377945,0.6458731889724731,0.6000000000000001,0.12194752160275435,0,0
14,0.7720284404796178,0.10513321900243826,0.12283834051794405,0.107,0.7176627516746521,0.11416691541671753,0.16817033290863037,0.12111635506153107,0.6458731889724731,0.6000000000000001,0.12194752160275435,0,0
15,0.7217036433236241,0.1192889302333575,0.15900742644301835,0.145,0.6620572209358215,0.13817648589611053,0.19976627826690674,0.34241238236427307,0.6458731889724731,0.6000000000000001,0.4000000099820904,1741.4307386875153,2.4063094509000313e-05
16,0.6758722591484502,0.0995097910203711,0.22461794983117866,0.106,0.8908455967903137,1.9490887126494272e-08,0.10915440320968628,0.43627235293388367,0.8944393396377563,0.6000000000000001,0.4000000099820904,0,0
17,0.6403022860556794,0.08101603408480888,0.2786816798595119,0.099,0.8908427953720093,1.9432498277183186e-08,0.10915720462799072,0.44272586703300476,0.8944393396377563,0.6000000000000001,0.4000000099820904,0,0
18,0.6129840280955775,0.06473276229677247,0.32228320960765033,0.064,0.8908424973487854,1.9379308824341024e-08,0.1091575026512146,0.39383989572525024,0.8944393396377563,0.6000000000000001,0.4000000099820904,0,0
19,0.5921451132323422,0.05098451476289647,0.35687037200476174,0.057,0.8908447623252869,1.933098481288198e-08,0.10915523767471313,0.2803328037261963,0.8944393396377563,0.6000000000000001,0.4000000099820904,0,0
